,player,DRAPM,ORAPM,Total_RAPM
5380,Natasa Tausova,2.2582,2.4926,4.7508
5381,Natasha Barnes,-0.4971,-0.2639,-0.761
5382,Natiah Nelson,-0.25,2.3326,2.0826
5383,Naudia Evans,0.6527,1.3673,2.02
5384,"Naveyah ""Naz"" Damon",0.3716,1.1422,1.5138
5385,Nay Staton,0.8903,-1.4347,-0.5444
5386,Naya Ojukwu,-0.4048,3.9865,3.5816
5387,Naylee Cortes,3.2247,-0.076,3.1486
5388,Nayli Padilla,3.4124,-3.0057,0.4067
5389,Nayo Lear,-1.2806,2.7482,1.4676
5390,Ndack Mbengue,1.1977,1.3577,2.5555
5391,Ndate Ndiaye,0.2275,-1.1562,-0.9288
5392,Ndidiamaka Ndukwe,-1.9984,0.2497,-1.7487
5393,Ndjakalenga Mwenentanda,2.083,6.56,8.643
5394,Neenah George,-2.8234,2.7831,-0.0404
5395,Nekhu Mitchell,1.4091,4.4326,5.8417
5396,Nekiyah Thompson,1.9457,-1.1913,0.7544
5397,Neleigh Gessert,1.4754,4.4353,5.9107
5398,Nene Ndiaye,0.2173,0.3949,0.6121
5399,Nene Sow,3.2011,-3.333,-0.1319
5400,Nevaeh Brown,0.411,3.5826,3.9935
5401,Nevaeh Caffey,2.3841,2.38,4.7641
5402,Nevaeh Dean,2.699,-0.8964,1.8026
5403,Nevaeh Ferrara Horne,0.5123,0.5782,1.0905
5404,Nevaeh Foster,2.0849,-0.1619,1.923
5405,Nevaeh Jackson,1.1657,1.3128,2.4785
5406,Nevaeh Jones,-2.4896,-1.4183,-3.9079
5407,Nevaeh Otis,-0.8267,-4.0568,-4.8834
5408,Nevaeh Parkinson,-0.2305,4.1636,3.9331
5409,Nevaeh Reaves,0.023,0.625,0.648
5410,Nevaeh Stone,-0.3735,0.124,-0.2495
5411,Nevaeh Thomas,1.7158,3.1765,4.8923
5412,Nevaeh Tot,3.6353,5.9156,9.5509
5413,Nevaeh Wingate,-0.1131,-0.752,-0.8651
5414,Nevaeh Zavala,0.841,4.8324,5.6734
5415,Nhug Bosch Duran,-1.2086,-0.1525,-1.361
5416,Ni'Rah Clark,2.0565,-1.0367,1.0198
5417,Nia Anderson,-0.2007,0.8289,0.6283
5418,Nia Boston,0.6005,0.0273,0.6277
5419,Nia Brown,-1.09,-1.9942,-3.0842
5420,Nia Chima,-3.2847,0.0167,-3.268
5421,Nia Clark,0.2194,2.1093,2.3287
5422,Nia Daniel,0.6117,0.3758,0.9874
5423,Nia Green,0.9748,-0.0266,0.9482
5424,Nia Hardison,3.2912,-1.5859,1.7053
5425,Nia Henley,-0.4584,0.0074,-0.451
5426,Nia Hicks,3.1999,0.5539,3.7538
5427,Nia Howard,1.1592,3.516,4.6752
5428,Nia Jordan,-0.6555,0.7767,0.1212
5429,Nia Lowery,0.4991,-0.866,-0.3669
5430,Nia McCalphia,2.6189,-1.7424,0.8765
5431,Nia Santiago,-0.1715,0.5111,0.3396
5432,Nia Scott,0.3929,0.0597,0.4526
5433,Nia Young,2.2109,-1.8889,0.322
5434,Niah Rhodes,-1.7917,-1.3188,-3.1105
5435,Niaisya Ervin,-0.9186,1.0191,0.1004
5436,Niamya Holloway,3.2224,1.7718,4.9942
5437,Nicki Polocheck,-0.7366,-1.6511,-2.3877
5438,Nickie Carter,-1.1134,-2.307,-3.4204
5439,Nicole Anderson,-1.3287,3.6121,2.2834
5440,Nicole Avila-Ambrosi,4.4866,0.483,4.9696
5441,Nicole Azar,-1.6374,0.3318,-1.3055
5442,Nicole Benini,1.0758,0.5695,1.6453
5443,Nicole Carreno,-2.495,2.0645,-0.4305
5444,Nicole Davis,-0.6207,0.238,-0.3827
5445,Nicole Decker,-0.0689,-0.0433,-0.1122
5446,Nicole Fritea,1.1296,0.2712,1.4008
5447,Nicole Gallagher,0.9387,3.1312,4.07
5448,Nicole Gwynn,1.8569,-1.516,0.3409
5449,Nicole Hemphill,-0.4265,0.3853,-0.0411
5450,Nicole Leff,-0.2583,-0.7161,-0.9744
5451,Nicole Melious,0.1503,-0.7769,-0.6266
5452,Nicole Sandifer,1.8049,-0.4757,1.3292
5453,Nicole Stephens,-0.4856,2.9582,2.4727
5454,Nicole Willardson,-2.6574,-1.7814,-4.4389
5455,Nicora Patrick,-0.7418,0.07,-0.6718
5456,Nigeria Harkless,-2.5227,-0.6925,-3.2152
5457,Nijah Cunningham,-0.0876,-1.5706,-1.6581
5458,Nika Dorsey,-1.2359,-1.8206,-3.0565
5459,Nika Kurdija,-0.0919,-0.5756,-0.6675
5460,Nika Lokica,0.5571,1.9089,2.466
5461,Nika Muhl,4.1757,8.6955,12.8712
5462,Niki Van Wyk,3.3161,1.3091,4.6252
5463,Nikki Kerstein,-1.1034,0.0103,-1.0932
5464,Nikki Tom,5.0532,2.8581,7.9113
5465,Nikola Priede,4.051,4.0108,8.0618
5466,Nikola Zdenkova,-3.3909,-1.0535,-4.4444
5467,Nikole Thomas,-1.3868,-0.1123,-1.4991
5468,Nila Blackford,1.872,0.4008,2.2727
5469,Nila Giraud,-0.6426,-0.4778,-1.1204
5470,Nile Miller,8.0131,1.4296,9.4426
5471,Nile Muguira Orbe,-2.3355,-1.0363,-3.3718
5472,Nina Cain,0.9861,-0.2675,0.7186
5473,Nina De Leon Negron,3.0374,4.7488,7.7862
5474,Nina Emnace,1.8219,-0.8924,0.9295
5475,Nina Horvath,-0.1737,-1.2384,-1.4121
5476,Nina Karlin,0.8994,0.322,1.2215
5477,Nina Minicozzi,1.6471,1.6385,3.2856
5478,Nina Rickards,3.7587,3.3066,7.0653
5479,Nisaa Muhammad,-1.0987,-1.3226,-2.4213
5480,Nisea Burrell,-1.1795,-2.0245,-3.204
5481,Nissa Sam-Grant,1.7497,1.7314,3.4811
5482,Nitzan Amar,4.3755,4.4093,8.7849
5483,Niveya Henley,0.568,2.4248,2.9928
5484,Niya Fields,5.5626,3.1582,8.7208
5485,Niyah Gaston,-0.3961,-0.4368,-0.8329
5486,Nneka Obiazor,-0.118,6.3115,6.1935
5487,Nnenna Orji,4.0564,-3.4961,0.5603
5488,Noa Comesana,1.9301,1.6189,3.5491
5489,Noa Feller,-0.6612,-1.2258,-1.887
5490,Noa Givon,-1.8759,1.4308,-0.445
5491,Noah Garcia,0.105,-1.1402,-1.0352
5492,Noami Zulueta,-1.0539,-4.882,-5.936
5493,Noelani Cornfield,4.0194,2.4672,6.4866
5494,Noelia Mourino,-1.4235,3.2473,1.8238
5495,Noelle Hubert,2.6794,1.0376,3.717
5496,Noemi Arvai,0.1545,-0.209,-0.0546
5497,Noemie Bariteau,-1.1323,0.8027,-0.3296
5498,Noga Haran,-0.8058,-4.4988,-5.3046
5499,Nora Ezike,-0.4334,0.2335,-0.1999
5500,Nora Francois,3.2785,3.4028,6.6813
5501,Nora Perez,0.4618,-2.177,-1.7152
5502,Norah Clark,-0.011,2.8636,2.8526
5503,Norah Gessert,-2.1424,1.8993,-0.2431
5504,Nseije Ortiz,-0.0471,-0.4105,-0.4577
5505,Nubia Benedith,1.4745,0.0336,1.5081
5506,Nunu Agara,3.3816,5.7965,9.1781
5507,Nuria Cunill,1.8025,-5.6938,-3.8913
5508,Nuria Jurjo,-1.4003,0.6465,-0.7538
5509,Ny'Ceara Pryor,5.6912,7.487,13.1782
5510,Ny'Keria Flowers,2.7403,-2.0469,0.6934
5511,Nya Bostic,-4.8856,-0.0276,-4.9133
5512,Nya Epps,0.9006,0.0016,0.9022
5513,Nya Harmon,-1.3349,-1.9808,-3.3157
5514,Nya Lok,1.462,0.3106,1.7726
5515,Nya Robertson,1.673,3.4716,5.1446
5516,Nya Smith,2.7368,4.084,6.8208
5517,Nya Threatt,1.5357,1.9834,3.5191
5518,Nya Valentine,0.1795,1.0428,1.2223
5519,Nyadieng Yiech,4.3942,1.1158,5.5101
5520,Nyah Leveretter,-0.4515,-0.4144,-0.8659
5521,Nyah Lowery,-1.4758,0.4988,-0.9771
5522,Nyah Moran,3.0879,2.8775,5.9654
5523,Nyah Stallings,1.5696,-0.0732,1.4964
5524,Nyah Willis,3.907,1.7748,5.6818
5525,Nyah Wilson,4.221,3.872,8.0929
5526,Nyaluak Dak,-2.3023,2.2489,-0.0534
5527,Nyam Thornton,-1.6873,-2.2522,-3.9395
5528,Nyamer Diew,1.1574,0.1993,1.3567
5529,Nyayongah Gony,0.5187,1.7442,2.263
5530,Nycerra Minnis,-2.151,-2.7264,-4.8774
5531,Nykesha Sanders,0.7305,-2.988,-2.2574
5532,Nyla Allen,0.7728,-0.0382,0.7346
5533,Nyla Brooks,4.3523,5.2065,9.5587
5534,Nyla Cooper,2.1054,-3.093,-0.9876
5535,Nyla Hampton,3.6401,3.2124,6.8524
5536,Nyla Harris,4.6747,7.3388,12.0135
5537,Nyla Inmon,4.0193,-0.6311,3.3882
5538,Nyla Jean,0.8691,0.9078,1.7768
5539,Nyla McFadden,-3.229,2.4655,-0.7635
5540,Nyla McGill,1.7281,4.0371,5.7652
5541,Nyla Walker,-3.0312,-3.1994,-6.2306
5542,Nylah Wilson,0.2026,1.4833,1.6859
5543,Nylah Young,1.7962,1.5575,3.3537
5544,Nyodie Guerard,2.4441,1.3792,3.8233
5545,O'Mariah Gordon,4.0938,8.5575,12.6514
5546,O'Mariyah Tucker,0.3719,-3.2486,-2.8767
5547,Odeth Betancourt,3.8024,-0.4676,3.3348
5548,Ofir Parpara,1.725,1.4503,3.1753
5549,Ola Ustowska,1.3078,-1.9925,-0.6847
5550,Olivia Alvarez,-1.495,3.5236,2.0286
5551,Olivia Anderson,1.9261,-2.2713,-0.3451
5552,Olivia Austin,-1.4809,-1.9092,-3.3901
5553,Olivia Borsutzki,0.8165,-0.7838,0.0326
5554,Olivia Bowes,1.9556,2.6223,4.5779
5555,Olivia Bradley,4.0428,3.6581,7.7009
5556,Olivia Brown,0.248,2.1188,2.3668
5557,Olivia Clayton,-0.091,-2.5797,-2.6708
5558,Olivia Cochran,3.1009,5.6781,8.779
5559,Olivia Davies,-0.7888,-0.0483,-0.8371
5560,Olivia Delancy,0.2467,-1.6174,-1.3706
5561,Olivia DiFranco,-0.0744,-0.5676,-0.642
5562,Olivia Fernandez,-0.1794,-0.3617,-0.5411
5563,Olivia Forster,0.1776,-2.2195,-2.0419
5564,Olivia Hamlin,3.3341,5.5012,8.8352
5565,Olivia Hill,-1.8232,2.382,0.5587
5566,Olivia Hutcherson,3.036,2.631,5.667
5567,Olivia Jones,2.0665,3.4719,5.5383
5568,Olivia Kieffer,2.6112,3.1847,5.7959
5569,Olivia Kim,0.5758,-0.9079,-0.3321
5570,Olivia Knight,0.1868,0.2501,0.4369
5571,Olivia Kulyk,-0.6357,3.4828,2.8471
5572,Olivia Lane,2.5936,3.4995,6.093
5573,Olivia Lawlor,-0.0892,-2.561,-2.6502
5574,Olivia Leung,3.2574,0.0508,3.3083
5575,Olivia Loomis-Goltl,0.6961,0.3238,1.0199
5576,Olivia Loveland,0.1198,-0.8074,-0.6876
5577,Olivia Malafu,1.2095,1.5844,2.794
5578,Olivia Martin,-0.567,-1.0411,-1.6081
5579,Olivia McGhee,2.2826,2.8805,5.1632
5580,Olivia Medford,-0.1997,1.8973,1.6976
5581,Olivia Miles,5.4343,10.0162,15.4505
5582,Olivia Moore,-2.0165,-1.5554,-3.5719
5583,Olivia Moran,4.3016,3.5265,7.8281
5584,Olivia Mullins,1.7133,2.1254,3.8387
5585,Olivia Nelson,3.2575,1.4534,4.7109
5586,Olivia O'Meally,0.6808,-2.6192,-1.9384
5587,Olivia Olsen,6.4441,4.6941,11.1382
5588,Olivia Olson,7.3453,6.4034,13.7487
5589,Olivia Owens,2.0661,-1.2206,0.8455
5590,Olivia Pifer,-5.5746,-5.3152,-10.8898
5591,Olivia Pollerd,2.679,7.6674,10.3464
5592,Olivia Porter,3.6958,2.7944,6.4902
5593,Olivia Poulivaati,-0.6211,-0.3461,-0.9671
5594,Olivia Rockwood,0.577,2.4564,3.0334
5595,Olivia Rodrigues,0.5585,-1.5358,-0.9774
5596,Olivia Russell,0.8821,1.2311,2.1132
5597,Olivia Schmitt,2.2461,1.813,4.0591
5598,Olivia Shaughnessy,2.6738,0.7264,3.4002
5599,Olivia Sims,-0.9424,-2.2372,-3.1796
5600,Olivia Smith,-1.2911,0.491,-0.8001
5601,Olivia Summiel,-1.3826,3.7443,2.3617
5602,Olivia Trice,1.8345,2.1839,4.0184
5603,Olivia Tucker,4.1308,1.8403,5.9711
5604,Olivia Vandergriff,-0.4569,0.5778,0.121
5605,Olivia Vinson,-0.4685,-1.7531,-2.2216
5606,Olivia Wagner,1.854,0.3537,2.2078
5607,Olivia Westphal,-3.4477,-1.7001,-5.1478
5608,Olivia Williams,1.7552,-0.5147,1.2405
5609,Olivia Young,2.1362,4.0695,6.2057
5610,Olivia Ziolkowski,-0.0841,-1.1867,-1.2708
5611,Oluchi Okananwa,6.3021,11.6427,17.9449
5612,Ona Alarcon,-0.158,-0.2773,-0.4353
5613,Ona Barrufet,0.2185,-0.133,0.0855
5614,Onna Brown,0.0828,-0.0387,0.0441
5615,Opal Bird,0.6272,4.6494,5.2766
5616,Oralye Kiefer,-2.7943,-1.6801,-4.4744
5617,Ore Ogunwolere,-0.1024,-1.482,-1.5844
5618,Orlagh Gormley,2.0083,3.4936,5.5018
5619,Ornela Muca,-1.3383,2.4017,1.0634
5620,Ornella Niankan,3.4441,3.4487,6.8929
5621,Osadebamwen Igbinedion Omoruyi,-0.906,-1.3849,-2.291
5622,Osha Cummings,-0.6197,0.3311,-0.2886
5623,Otaifo Esenabhalu,-1.8206,3.2388,1.4182
5624,Oyindamola Akinbolawa,-0.5544,0.5911,0.0367
5625,Pa'Shence Traylor-Walker,0.8866,-0.6545,0.2321
5626,Pace Rickard,0.5179,-0.1656,0.3523
5627,Paetynn Gray,0.6285,-2.2366,-1.6081
5628,Page Greenburg,1.451,1.7764,3.2274
5629,Paige Allen,1.2363,0.2941,1.5304
5630,Paige Bradley,1.9335,2.9043,4.8378
5631,Paige Bueckers,6.9734,10.7688,17.7422
5632,Paige Clausen,0.3303,0.8626,1.1928
5633,Paige Clubb,-1.8325,-0.6223,-2.4548
5634,Paige Cofer,-1.0852,-2.4233,-3.5085
5635,Paige Cote,-0.6876,-2.3008,-2.9883
5636,Paige Engels,-2.8537,0.0069,-2.8468
5637,Paige Girardi,3.2435,-2.3088,0.9348
5638,Paige Hodgson,-1.9854,-1.2189,-3.2042
5639,Paige Horne,0.3875,0.7935,1.181
5640,Paige Kindseth,3.8338,-2.4337,1.4002
5641,Paige Kohler,-2.575,4.1327,1.5576
5642,Paige Lauder,0.4723,-0.0283,0.444
5643,Paige Lofing,0.9281,1.4143,2.3423
5644,Paige Lyons,1.1081,-2.9828,-1.8747
5645,Paige Martin,2.5647,-5.4243,-2.8596
5646,Paige Meyer,3.8841,6.2013,10.0855
5647,Paige Morton,-0.7079,-1.1487,-1.8566
5648,Paige Mott,1.0961,2.3565,3.4526
5649,Paige Rocca,-0.2201,2.7252,2.5051
5650,Paige Shy,-2.045,-0.8235,-2.8684
5651,Paige Whitted,-1.0488,0.0501,-0.9987
5652,Paige Winter,-1.5113,0.7845,-0.7268
5653,Paisley Specht,0.1965,0.7999,0.9965
5654,Palmire Mbu,0.8779,1.8308,2.7087
5655,Paloma Garcia,3.4378,-0.7522,2.6856
5656,Paloma Iradier,-0.6417,-2.8945,-3.5363
5657,Paloma Simon,-0.2113,-0.3739,-0.5852
5658,Pania Davis,0.9884,0.0647,1.0532
5659,Paraskevi Koilia,-1.032,-2.4761,-3.5081
5660,Paris Bass,-0.7954,-1.464,-2.2595
5661,Paris Bradley,2.201,2.7703,4.9713
5662,Paris Clark,1.4174,8.1104,9.5278
5663,Paris Gaines,2.9048,-2.8567,0.0481
5664,Paris Gilmore,0.1958,-1.8403,-1.6445
5665,Paris Guillory,0.0439,0.04,0.0839
5666,Paris Kirk,-1.2884,-3.1284,-4.4167
5667,Paris Lauro,-0.6355,-0.8596,-1.4951
5668,Paris Locke,3.849,0.0467,3.8957
5669,Paris McBride,3.2605,-0.8465,2.414
5670,Paris Miller,-0.7845,-2.3352,-3.1197
5671,Paris Mullins,-0.7541,-1.5931,-2.3472
5672,Paris Santacaterina,2.7336,1.6038,4.3374
5673,Parker Brown,-3.0208,-2.2981,-5.319
5674,Parker Hill,7.0157,4.4962,11.512
5675,Parker Montgomery,1.0792,-1.153,-0.0738
5676,Parris Atkins,3.3549,0.0485,3.4034
5677,Patience Williams,1.7784,-2.1862,-0.4077
5678,Patricia Anumgba,1.1548,4.1998,5.3546
5679,Patricia Chung,-0.9702,0.6933,-0.2769
5680,Patricia Sherrill,-1.7847,-3.5543,-5.339
5681,Patricia Sosa Lora,-0.2348,-3.8833,-4.1181
5682,Paula Gallego,0.3587,2.1064,2.4651
5683,Paula Gonzalez,3.4094,-0.0146,3.3947
5684,Paula Haw,-2.0397,0.6909,-1.3488
5685,Paula Lopez,0.6262,-0.0885,0.5377
5686,Paula Maurina,0.2483,-1.2355,-0.9872
5687,Paula Pique,1.4343,0.3003,1.7346
5688,Paula Reus Piza,2.3084,2.5891,4.8975
5689,Paula Salazar,-0.0132,-0.0293,-0.0425
5690,Paula Suarez,7.1143,5.6286,12.7429
5691,Paula Tirado,0.6914,0.4831,1.1746
5692,Paulina Hernandez,0.6575,-0.8355,-0.178
5693,Paulina Paris,4.3528,1.1346,5.4874
5694,Payton Dunbar,-0.2152,-1.8062,-2.0214
5695,Payton Fields,1.7892,-0.2242,1.5651
5696,Payton Hull,2.4803,4.1567,6.637
5697,Payton Miller,0.2791,-2.2006,-1.9214
5698,Payton Muma,-0.8972,-1.0432,-1.9405
5699,Payton Rechlicz,-0.6416,-0.5846,-1.2262
5700,Payton Richard,-0.0514,-0.4525,-0.5039
5701,Payton Verhulst,6.7026,10.2874,16.99
5702,Penda Dieng,-1.7002,-0.8142,-2.5144
5703,Peppi Lohko,-1.3389,1.1586,-0.1803
5704,Perina Lieme,0.8498,-1.6351,-0.7852
5705,Peris Smith,0.6278,-1.3047,-0.6769
5706,Perri Page,2.9505,3.9228,6.8733
5707,Persais Williams,-2.9452,-0.4432,-3.3884
5708,Peryonna Sylvester,1.5121,-0.2548,1.2572
5709,Petra Bozan,1.0424,4.0231,5.0655
5710,Petra Juric,-1.7156,-0.9001,-2.6158
5711,Petra Oborilova,2.447,-0.5146,1.9324
5712,Peyton Bradley,-0.3274,1.0673,0.7399
5713,Peyton Carter,3.8474,8.206,12.0534
5714,Peyton Dincher,-3.8182,0.6587,-3.1595
5715,Peyton Gerdes,1.2219,0.5587,1.7806
5716,Peyton Guice,1.0507,0.2765,1.3272
5717,Peyton Howard,-0.4995,-0.3672,-0.8667
5718,Peyton Ilderton,0.0343,2.7092,2.7435
5719,Peyton Kennedy,2.0104,3.0889,5.0994
5720,Peyton McCabe,1.6484,-0.3762,1.2722
5721,Peyton McDaniel,5.2612,6.5894,11.8506
5722,Peyton McFarland,0.3473,2.1824,2.5296
5723,Peyton Musial,0.2118,-0.1316,0.0802
5724,Peyton Scott,3.9487,2.7357,6.6844
5725,Phillipina Kyei,4.7568,4.5877,9.3445
5726,Phoebe Frentzel,3.3039,0.1311,3.4349
5727,Phoebe Holmes,-0.7913,-1.5458,-2.337
5728,Phoena Dadson,0.7198,-1.8274,-1.1076
5729,Phoenix Gedeon,7.0418,2.0962,9.138
5730,Phoenix Stotijn,-2.1045,1.6971,-0.4074
5731,Phoenix Stotjin,-0.6671,3.3982,2.7312
5732,Pien Steenbergen,-1.2122,3.5796,2.3673
5733,Pierre-Noelle Tcheuhchoua,-0.7196,-1.5805,-2.3001
5734,Pinja Paananen,-1.5636,1.7559,0.1923
5735,Piper Carlson,2.3647,2.0428,4.4075
5736,Piper Davis,-0.2979,-0.1896,-0.4875
5737,Piper Engelby,2.0275,-1.7596,0.2679
5738,Piper Risdon,-1.4959,-1.0823,-2.5782
5739,Poetrie Dace,-5.3481,-3.4681,-8.8162
5740,Polina Nikulochkina,0.1543,2.6831,2.8374
5741,Portia Adams,-0.8529,-3.2095,-4.0624
5742,Praise Egharevba,1.9814,1.0886,3.07
5743,Praise Matthews,-0.7981,-2.7289,-3.527
5744,Precious Johnson,-0.2034,0.7725,0.5691
5745,Precious Omoshola,0.9871,-0.9785,0.0085
5746,Precious Wheeler,-2.5062,-3.5689,-6.0751
5747,Prencis Harden,-0.8639,4.2526,3.3886
5748,Preston Young,-0.9892,-3.0716,-4.0607
5749,Princess Anderson,0.1858,3.1627,3.3485
5750,Princess Hester,-2.6354,-2.7809,-5.4163
5751,Princess Moody,-1.9696,-0.3948,-2.3644
5752,Princess Nwachukwu,0.8281,-1.2308,-0.4026
5753,Princess Okafor Nweze,0.8878,-1.6598,-0.772
5754,Priscila Varela,0.3867,-2.7749,-2.3883
5755,Priscilla Williams,2.5485,2.8322,5.3807
5756,Promise Keshi,5.7586,-0.5007,5.2579
5757,Prunelle Mungo,1.4741,1.2779,2.7521
5758,Qadence Samuels,2.7447,2.5671,5.3118
5759,Quanirah Montague,0.4501,1.32,1.77
5760,Quay Miller,3.29,1.4984,4.7884
5761,Queen Ikhiuwu,-0.6128,1.4061,0.7933
5762,Queen Ruffin,1.1947,-1.8492,-0.6546
5763,Quentarra Mitchell,4.1744,-3.2055,0.969
5764,Quierra Love,1.8082,2.7635,4.5717
5765,Quincy Noble,2.3147,3.7127,6.0274
5766,Quinesha Lockett,3.2382,3.2458,6.484
5767,Quinn Boettinger,1.7069,1.9618,3.6686
5768,Quinn Borroni,0.5756,1.4616,2.0372
5769,Quinn Eubank,-1.9775,-1.0005,-2.978
5770,Quinn VanSickle,0.8847,-0.6527,0.2321
5771,Quinzia Fulmore,0.7134,0.4791,1.1925
5772,R'Mani Taylor,1.1222,-0.0937,1.0285
5773,Ra Shaya Kyle,0.5714,7.1038,7.6752
5774,Raanee Smith,3.337,2.1473,5.4843
5775,Rachael Heittola,0.2749,2.576,2.8509
5776,Rachael Okokoh,1.0887,-0.6525,0.4362
5777,Rachael Rose,3.6914,4.8198,8.5112
5778,Racheal Emmanuel,0.5042,-1.0414,-0.5373
5779,Rachel Griffin,-2.1543,-1.1297,-3.284
5780,Rachel Harvey,2.8083,0.9369,3.7452
5781,Rachel Johnson,3.13,2.0043,5.1342
5782,Rachel Kaus,-0.7539,0.9676,0.2137
5783,Rachel Kent,2.851,0.6852,3.5363
5784,Rachel Kuhl,-2.6057,-3.9735,-6.5792
5785,Rachel Leggett,-3.8889,1.9964,-1.8925
5786,Rachel Loobie,0.8259,2.8051,3.631
5787,Rachel Lynch,-0.4595,-1.2399,-1.6994
5788,Rachel Mutombo,0.9461,-0.8334,0.1127
5789,Rachel Shropshire,-3.2208,-2.3659,-5.5867
5790,Rachel Ullstrom,3.6879,8.6911,12.379
5791,Rachel Wirts,-0.526,-1.8173,-2.3433
5792,Racky Kane,0.3759,-0.0138,0.3621
5793,Raeanne Eccleston,2.0704,-1.0144,1.056
5794,Raegan Beers,9.2856,11.7445,21.0302
5795,Raegan McCowan,-1.6423,3.848,2.2056
5796,Raegyn Conley,2.3276,3.7788,6.1065
5797,Raeven Boswell,0.3602,0.63,0.9903
5798,Raeven Raye-Redmond,0.0644,-1.9435,-1.8791
5799,Rafailia Stergaki,0.0809,1.0136,1.0945
5800,Rafferty Powell,-4.0868,-0.679,-4.7658
5801,Raiana Brown,1.0549,0.8349,1.8898
5802,Raiane Dos Santos,2.9071,3.9533,6.8604
5803,Raigan Lawrence,-0.0838,-0.0592,-0.1429
5804,Raimi McCrary,2.1373,0.9976,3.1349
5805,Raina McGowens,0.0464,-0.2406,-0.1942
5806,Raina Tomasicka,1.2078,-0.0862,1.1215
5807,Rainey Welson,1.6432,1.1334,2.7766
5808,Raissa Nsabua,0.7225,0.0277,0.7502
5809,Rakisha Ballinger,-0.3263,-4.0024,-4.3288
5810,Rakiyah Beal,2.0344,-1.4997,0.5347
5811,Rakiyah Jackson,-0.6493,2.2486,1.5993
5812,Rakyha Reid,1.0286,-1.8143,-0.7857
5813,Ramani Parker,1.2827,-0.8495,0.4332
5814,Ramatoulaye Keita,3.0613,-4.2692,-1.2079
5815,Ramiya White,-1.1508,1.6873,0.5365
5816,Ramiyah Byrd,1.1822,5.3184,6.5006
5817,Ramona Jagger,-1.3293,-2.5507,-3.88
5818,Rana Elhusseini,0.7064,-0.1285,0.5779
5819,Randrea Wright,-0.1531,2.601,2.448
5820,Raneem Elbarky,-1.5532,-2.395,-3.9481
5821,Rania Curry,3.4028,1.0771,4.4799
5822,Raphaela Toussaint,1.8116,2.3072,4.1189
5823,Rashunda Jones,2.8481,7.0139,9.862
5824,Raven Johnson,10.3938,9.5732,19.967
5825,Raven LeXander,0.8813,1.8499,2.7312
5826,Raven Preston,-0.2301,-1.1418,-1.3719
5827,Raven Sims,1.1568,1.2209,2.3777
5828,Raven Thompson,2.4821,4.6094,7.0914
5829,Raven White,0.9102,1.4097,2.3199
5830,Ravon Robertson,-0.3239,-0.4346,-0.7585
5831,Ray'ven Robinson,2.9727,-1.1803,1.7924
5832,Rayah Marshall,4.1561,3.2528,7.4089
5833,Raychel Jones,1.3755,-0.3438,1.0317
5834,Raygen Bostick,-0.1087,-0.0378,-0.1465
5835,Raymi Coueta,1.0371,1.0298,2.067
5836,Rayna Williams,0.0359,-1.202,-1.1661
5837,Rayne Durant,1.3092,-1.8067,-0.4975
5838,Rayne Tucker,3.0781,3.7891,6.8673
5839,Reagan Barkema,-3.1462,2.395,-0.7512
5840,Reagan Bass,1.6483,0.9651,2.6135
5841,Reagan Bender,-2.0912,1.959,-0.1322
5842,Reagan Bradley,-2.1703,3.8872,1.717
5843,Reagan Hurst,-0.8802,0.0487,-0.8315
5844,Reagan Jackson,1.3046,1.0451,2.3497
5845,Reagan Jamison,0.7372,0.8884,1.6256
5846,Reagan Pahl,0.1285,-1.6391,-1.5106
5847,Reagan Rapert,0.3597,1.4609,1.8206
5848,Reagan Trumm,-3.6004,-3.1169,-6.7173
5849,Reagan Warren,-0.2515,0.1475,-0.104
5850,Reagan Wilson,3.7765,0.8043,4.5807
5851,Rebecca Demeke,-1.3127,3.2563,1.9436
5852,Rebecca Dwomoh,0.6133,-2.7718,-2.1585
5853,Rebecca Milon,-1.5976,-1.0379,-2.6355
5854,Rebecca Moors,0.9027,0.1017,1.0044
5855,Rebecca Osei-Owusu,2.9259,0.9837,3.9096
5856,Rebeka Mikulasikova,4.1305,4.4464,8.5769
5857,Rebekah Dallinger,0.6889,-0.4063,0.2826
5858,Rebekah Frisby-Smith,1.0614,3.7033,4.7647
5859,Rebekah Gordon,0.6514,-2.7807,-2.1293
5860,Rebekah Graves,-2.7914,-1.1338,-3.9252
5861,Reese Beaty,5.1276,0.5827,5.7104
5862,Reese Downey,1.8589,0.3932,2.2521
5863,Reese Ericson,3.3915,1.7994,5.1909
5864,Reese Hoadley,-1.7751,-4.3074,-6.0825
5865,Reese Jaramillo,-0.4787,0.2172,-0.2615
5866,Reese Noa,-2.4423,-0.2957,-2.738
5867,Reese Polega,0.9751,0.6387,1.6138
5868,Reese Roggenburk,0.4624,-1.1703,-0.7079
5869,Reese Ross,3.0548,3.7724,6.8272
5870,Reese Vaughan,-2.0549,-2.7767,-4.8316
5871,Reese Zemitis,-0.1691,0.8356,0.6665
5872,Regan Williams,1.4916,-0.8758,0.6158
5873,Reganne Reardon,-1.3457,3.1717,1.826
5874,Reghan Grimes,0.4232,2.5231,2.9463
5875,Regina Walton,0.6386,-2.8334,-2.1948
5876,Regina Yanez Enriquez,2.0249,-0.1377,1.8872
5877,Reigan Richardson,8.0777,3.437,11.5147
5878,Reilly Clark,0.9336,-0.3855,0.5481
5879,Reilly Sunday,-2.8829,-2.797,-5.6798
