,player,DRAPM,ORAPM,Total_RAPM
5147,Mikayla Woods,-0.164,1.5846,1.4206
5148,Mikaylah Manley,-1.6074,1.9915,0.384
5149,Mikaylah Williams,3.6298,11.8295,15.4593
5150,Mikenzie Jones,-0.4775,-1.7097,-2.1872
5151,Mikia Keith,-0.8097,-1.8976,-2.7072
5152,Mikiya House,0.3258,0.3372,0.663
5153,Mikyla Tolivert,-0.8216,2.5629,1.7413
5154,Mikyn Hamlin,0.4877,0.0091,0.4968
5155,Mila Holloway,1.8573,8.1689,10.0263
5156,Mila Reynolds,-2.1798,0.1308,-2.049
5157,Mila Wawszkowicz,-0.5974,1.0491,0.4517
5158,Milaan Moore,-1.109,-0.1843,-1.2933
5159,Milahnie Perry,-0.0653,3.5964,3.531
5160,Milan Brown,0.4087,1.9306,2.3394
5161,Milana Nenadic,-1.5753,-1.5629,-3.1382
5162,Mili Carrera,0.1591,1.0892,1.2483
5163,Milia Gibson,-0.1753,-0.4239,-0.5992
5164,Millie Brown,1.3409,-0.8906,0.4503
5165,Millie Prior,2.9341,0.9059,3.84
5166,Milly Knowles,0.6939,1.0455,1.7394
5167,Milly Sharp,1.25,2.1037,3.3537
5168,Mimi Collins,1.7964,4.9096,6.7059
5169,Mimi Gatewood,0.7253,0.4682,1.1935
5170,Mimi McCollister,1.5985,3.7944,5.3929
5171,Mimi Rubino,-0.7601,2.6897,1.9296
5172,Mina Milosevic,-1.3562,0.4088,-0.9474
5173,Mingaile Urmuleviciute,-1.0114,-1.8614,-2.8728
5174,Mir McLean,1.3295,4.9798,6.3092
5175,Mira Hanna,0.2291,0.2295,0.4586
5176,Miranda Vanderwal,-1.0365,-1.187,-2.2235
5177,Miraya Perkins,1.2281,-0.3022,0.9258
5178,Mireia Aguado,1.1532,3.7287,4.8819
5179,Mireia Jurado,1.0074,2.9248,3.9322
5180,Mireia Yespes,0.02,0.1738,0.1938
5181,Miriam Diala,-2.9579,-0.0933,-3.0512
5182,Miriam Ibezim,-1.9465,-0.7583,-2.7048
5183,Miriam Prince,-0.0534,0.8975,0.8441
5184,Miriam Vilafranca,0.2148,0.2061,0.4209
5185,Miriley Simon,-0.9985,2.8654,1.8669
5186,Miya Crump,1.965,4.277,6.242
5187,Miya Giles-Jones,-2.1262,-0.6221,-2.7484
5188,Miyah Brown,-0.2848,5.7674,5.4826
5189,Miyah Verse,-0.0169,4.1491,4.1322
5190,Mjracle Sheppard,1.5537,4.9998,6.5534
5191,Mo'Nique Joseph,-1.024,-2.1935,-3.2176
5192,Modesti McConnell,-0.1937,2.0092,1.8154
5193,Moira Joiner,2.6776,6.8492,9.5268
5194,Molly Davis,-0.4534,6.3829,5.9295
5195,Molly Driscoll,-3.3573,0.5933,-2.7639
5196,Molly Heard,0.1593,4.104,4.2632
5197,Molly Kaiser,0.212,3.5375,3.7496
5198,Molly Ladwig,-1.7346,1.4146,-0.3201
5199,Molly Lavin,-0.1054,0.2156,0.1102
5200,Molly Lenz,-1.3543,2.2272,0.8728
5201,Molly Lynch,-2.3668,0.759,-1.6078
5202,Molly Manion,-3.3655,1.3065,-2.0589
5203,Molly Masciantonio,-3.0904,1.6682,-1.4221
5204,Molly Masingale,0.5739,4.6288,5.2027
5205,Molly Moffitt,0.5858,3.1134,3.6992
5206,Molly Mogensen,3.7169,5.5099,9.2268
5207,Molly O'Riordan,-1.2388,-2.9198,-4.1586
5208,Molly Powell,-0.4743,0.5263,0.052
5209,Molly Sheehan,-2.957,4.0336,1.0766
5210,Momina Kassim,-0.8754,0.2591,-0.6163
5211,Momo LaClair,-0.1234,-0.1817,-0.3051
5212,Mona Zaric,0.9793,-1.2587,-0.2794
5213,Monae' Duffy,-1.4361,3.2808,1.8447
5214,Monajah Ford,-1.7941,-3.496,-5.2901
5215,Monet Dance,-0.6908,2.4687,1.7779
5216,Monica Marsh,0.4908,-0.4057,0.0852
5217,Monica Williams,-2.8122,-1.2869,-4.0991
5218,Monique Judge,0.3535,0.2665,0.62
5219,Monique Williams,-0.3168,0.1382,-0.1786
5220,Monna Julkunen,-0.6654,-0.5737,-1.2391
5221,Montana Nicks,0.3519,0.0727,0.4246
5222,Montaya Dew,0.6968,2.2994,2.9962
5223,Montgomery Bedford,-0.0315,-0.495,-0.5265
5224,Mor Shabtai,2.0821,0.0801,2.1622
5225,Morasha Wiggins,-2.3906,0.3994,-1.9911
5226,Morelia Chavez,-0.6822,-0.0305,-0.7127
5227,Morgan Beacham,0.0878,-0.1635,-0.0758
5228,Morgan Blackford,0.3589,0.0027,0.3616
5229,Morgan Borgstadt,-0.5056,-0.7398,-1.2454
5230,Morgan Boyd,-1.7359,-3.6133,-5.3492
5231,Morgan Bruno,-0.7971,0.3524,-0.4447
5232,Morgan Callahan,0.0128,-1.5747,-1.5619
5233,Morgan Cheli,1.3929,1.1439,2.5368
5234,Morgan Demos,0.2834,1.8115,2.0949
5235,Morgan Dillard,-1.0131,-0.764,-1.7771
5236,Morgan Edwards,-3.0379,-1.2631,-4.301
5237,Morgan Haney,1.4459,0.2462,1.692
5238,Morgan Hansen,-0.3607,0.7212,0.3605
5239,Morgan Hill,-2.3134,1.4594,-0.854
5240,Morgan Lee,2.2665,-1.2271,1.0395
5241,Morgan Maly,1.3359,10.8796,12.2155
5242,Morgan Matthews,-2.6126,-0.5035,-3.1161
5243,Morgan McMahon,0.0513,3.0162,3.0675
5244,Morgan Miller,-1.1368,-0.9596,-2.0963
5245,Morgan Moseley,1.2947,-0.5177,0.7771
5246,Morgan Robinson-Nwagwu,-2.2317,2.2753,0.0435
5247,Morgan Sharps,-1.6069,3.1584,1.5515
5248,Morgan Sieper,-0.5864,5.9219,5.3355
5249,Morgan Tompkins,-0.3921,-2.0286,-2.4207
5250,Morgann Gardner,-2.1905,2.8447,0.6541
5251,Morganne Andrews,1.5117,-1.0192,0.4925
5252,Moriah Murray,-1.9829,5.3397,3.3568
5253,Moriah Prewitt,0.9718,0.4486,1.4204
5254,Moses Davenport,1.541,-0.7517,0.7893
5255,Mossi Staples,0.1671,0.4916,0.6587
5256,Moulayna Johnson Sidi Baba,0.486,3.2185,3.7045
5257,Mya Babbitt,1.5448,3.5959,5.1407
5258,Mya Barnes,1.9234,1.6793,3.6027
5259,Mya Bembry,3.6756,2.5462,6.2218
5260,Mya Blake,0.9235,4.3984,5.3219
5261,Mya Burns,2.2402,2.1929,4.4331
5262,Mya Byrd,-2.3117,-0.3907,-2.7023
5263,Mya Dotson,0.9237,0.5069,1.4306
5264,Mya Giles,-1.8056,-0.0927,-1.8983
5265,Mya Glanton,-1.4252,2.6691,1.2439
5266,Mya Hamilton,1.1293,0.3679,1.4972
5267,Mya Hansen,-2.2056,5.3599,3.1543
5268,Mya Jackson,-1.0089,1.1203,0.1114
5269,Mya Johnson,-1.1142,-0.1518,-1.266
5270,Mya Kone,0.6203,4.7337,5.354
5271,Mya Love,-0.0464,-0.7414,-0.7878
5272,Mya Meredith,-0.3871,1.4731,1.0861
5273,Mya Moore,0.5586,1.468,2.0266
5274,Mya Murray,-0.2088,1.4889,1.28
5275,Mya Pauldo,1.6029,0.5332,2.1361
5276,Mya Perry,-2.1677,3.5336,1.3659
5277,Mya Petticord,-0.2535,3.6182,3.3647
5278,Mya Pierfax,-2.879,0.2509,-2.6281
5279,Mya Pratcher,-2.3761,0.6935,-1.6826
5280,Mya Skoff,-2.1858,5.3219,3.1361
5281,Mya Thomas,-1.5197,3.7764,2.2568
5282,Mya Wardle,-2.246,0.9632,-1.2827
5283,Mya Williams,-3.0448,7.242,4.1972
5284,Mya Zaccagnini,-2.0073,-0.266,-2.2733
5285,Myah Hazelton,-0.3201,1.0049,0.6848
5286,Myca Trail,-0.2314,-0.5877,-0.8191
5287,Mycala Carney,0.1906,-0.1551,0.0355
5288,Mychal White,0.4027,2.6906,3.0933
5289,Myka Perry,-2.2997,1.4083,-0.8914
5290,Mykah Anderson,2.3041,0.6327,2.9368
5291,Mykaila Pickard,0.0324,0.5593,0.5917
5292,Mykayla Cunningham,0.9606,4.1135,5.0741
5293,Mykel Parham,2.2392,4.2574,6.4966
5294,Mykelle Richards,1.5603,1.3693,2.9295
5295,Myla Benton,-2.3173,-1.2083,-3.5256
5296,Mylasia Smith,-0.5357,0.676,0.1403
5297,Mylee Graham,-0.3372,-1.2767,-1.6139
5298,Myonna Hooper,-0.4519,0.0915,-0.3604
5299,Myra Bell,0.3301,1.3151,1.6453
5300,Myra Gordon,0.6853,0.5214,1.2067
5301,Myriam Traore,-1.1327,2.7811,1.6484
5302,Myrto Lianoudi,-2.1355,-2.7186,-4.8541
5303,N'Denasija Collins,-1.7993,1.5056,-0.2937
5304,N'Yah Boyd,0.6009,4.6947,5.2956
5305,NJ Weems,-0.4541,3.6682,3.2141
5306,Na-kyah Williams,0.0148,-1.0484,-1.0335
5307,Nabaweeyah McGill,1.6531,-0.4716,1.1815
5308,Nadechka Laccen,-0.8981,1.0392,0.1411
5309,Nadege Jean,-1.9359,-0.5337,-2.4697
5310,Nadia Bernard,0.6511,-2.3659,-1.7148
5311,Nadia Howard,-1.4512,0.8188,-0.6324
5312,Nadia Moore,3.049,1.8919,4.9409
5313,Nadira Eltayeb,-0.3261,-1.3841,-1.7102
5314,Nadiyah Byard,-2.563,-2.7573,-5.3204
5315,Nae Nae Calhoun,-0.4143,4.5403,4.1259
5316,Naelle Bernard,-1.5424,3.6714,2.129
5317,Nafatoumata Haidara,0.1551,-0.142,0.0132
5318,Nahawa Diarra,-0.8828,0.4626,-0.4202
5319,Nahja Scott,-2.1197,-3.4656,-5.5853
5320,Nahndi Smith,-2.6908,-0.6722,-3.363
5321,Naia Tanuvasa,-0.0196,0.8654,0.8458
5322,Nailea Nicholas,-1.7607,-0.8797,-2.6404
5323,Nairobi Lewis,2.4978,1.3516,3.8495
5324,Naiya Carney,-0.0724,-1.1578,-1.2302
5325,Najah Lane,-3.3482,-3.4836,-6.8318
5326,Nakia Cheatham,-1.4881,-0.7558,-2.2439
5327,Nakia Cheathman,-3.517,1.8052,-1.7119
5328,Nakilah Johnson,-1.5374,-0.6084,-2.1458
5329,Nakiyah Hurst,-0.3168,0.1184,-0.1984
5330,Nakiyah Mays-Prince,-0.9989,4.6163,3.6175
5331,Nakyah Terrell,-1.98,2.3682,0.3883
5332,Nala Abraham,-1.6061,0.448,-1.1581
5333,Nalani Kaysia,0.9517,1.6582,2.6099
5334,Nalani Simmons,0.4108,0.2996,0.7104
5335,Nalyce Dudley,-1.6351,1.1545,-0.4806
5336,Nan Garcia,-0.1874,2.6008,2.4134
5337,Nani Falatea,1.3006,2.988,4.2886
5338,Naomi Barnwell,0.588,0.8866,1.4746
5339,Naomi Benson,1.7406,0.3364,2.0769
5340,Naomi Jones,-0.218,2.6987,2.4807
5341,Naomi Panganiban,-0.1392,2.4114,2.2722
5342,Naomi Smitherman,-1.8041,-2.9683,-4.7724
5343,Naomi Wilson,-0.6989,0.7986,0.0997
5344,Nariah Scott,0.6209,-0.8709,-0.25
5345,Nariyah Simmons,-0.1355,1.468,1.3325
5346,Narrie Dodson,-1.2183,-0.4778,-1.6961
5347,Nashani Gilbert,-1.7379,0.209,-1.5289
5348,Nasi Simmons,2.4739,3.1219,5.5959
5349,Nasia Powell,0.4828,-0.3034,0.1794
5350,Nastja Claessens,1.784,4.9015,6.6855
5351,Nat Martinez,0.1882,2.0227,2.2109
5352,Natalia Ackerman,2.4759,2.9841,5.4601
5353,Natalia Chavez,2.2892,1.9032,4.1923
5354,Natalia Hall-Rosa,-1.1276,0.6361,-0.4915
5355,Natalia Otkhmezuri,-1.219,-0.2347,-1.4537
5356,Natalia Sierra-Vargas,-2.4926,0.2253,-2.2673
5357,Natalia Tondi,-0.2306,0.8292,0.5986
5358,Natalia Williams,-4.8548,0.0331,-4.8217
5359,Natalie Andersen,-0.2238,4.1343,3.9105
5360,Natalie Fox,0.3269,1.6624,1.9892
5361,Natalie Fraley,-1.8993,0.8487,-1.0506
5362,Natalie Greenwood,-0.0087,0.1228,0.1141
5363,Natalie Herrin,-2.8939,-2.3855,-5.2795
5364,Natalie Huff,-3.2491,1.1489,-2.1002
5365,Natalie Jasper,-0.9218,-0.9547,-1.8765
5366,Natalie Johnson,-2.5762,0.6601,-1.9161
5367,Natalie Larranaga,-3.0034,-1.0421,-4.0455
5368,Natalie Lathrop,-2.2098,0.6886,-1.5212
5369,Natalie Leuzinger,0.9164,4.521,5.4374
5370,Natalie Mazurek,1.4559,3.7056,5.1614
5371,Natalie McNeal,0.525,3.9993,4.5243
5372,Natalie Nielsen,-0.3392,-0.5051,-0.8444
5373,Natalie Pasco,0.0715,4.9518,5.0233
5374,Natalie Picton,0.7688,0.7434,1.5122
5375,Natalie Potts,3.2874,5.8299,9.1172
5376,Natalie Wetzel,0.9668,2.2735,3.2403
5377,Natalija Grizelj,-0.0318,0.4146,0.3828
5378,Natalija Marshall,0.8361,3.9884,4.8245
5379,Nataliyah Gray,-0.8808,1.1458,0.265
5380,Natasa Tausova,0.8191,2.9301,3.7492
5381,Natasha Barnes,-0.6086,0.0196,-0.5889
5382,Natiah Nelson,-1.8309,2.8291,0.9982
5383,Naudia Evans,-1.0344,2.6301,1.5957
5384,"Naveyah ""Naz"" Damon",0.0887,0.9846,1.0733
5385,Nay Staton,-0.1857,-0.2039,-0.3896
5386,Naya Ojukwu,-1.3315,4.1364,2.8049
5387,Naylee Cortes,1.8385,0.7532,2.5917
5388,Nayli Padilla,1.5755,-1.3531,0.2224
5389,Nayo Lear,-2.3873,3.3011,0.9138
5390,Ndack Mbengue,-0.0496,1.7281,1.6785
5391,Ndate Ndiaye,-0.5208,-0.3597,-0.8805
5392,Ndidiamaka Ndukwe,-2.3189,1.0965,-1.2225
5393,Ndjakalenga Mwenentanda,0.8271,7.2969,8.1239
5394,Neenah George,-3.2918,3.122,-0.1698
5395,Nekhu Mitchell,-0.1119,5.0949,4.983
5396,Nekiyah Thompson,0.9862,-0.5626,0.4236
5397,Neleigh Gessert,0.1169,4.3757,4.4925
5398,Nene Ndiaye,-1.2831,1.4275,0.1444
5399,Nene Sow,1.7753,-1.7808,-0.0055
5400,Nevaeh Brown,-1.3173,4.4479,3.1306
5401,Nevaeh Caffey,0.4705,3.2588,3.7293
5402,Nevaeh Dean,1.3547,0.2557,1.6104
5403,Nevaeh Ferrara Horne,-1.0383,1.7178,0.6795
5404,Nevaeh Foster,0.1227,0.8699,0.9927
5405,Nevaeh Jackson,-0.9576,2.5619,1.6042
5406,Nevaeh Jones,-3.0598,-0.4366,-3.4964
5407,Nevaeh Otis,-1.5981,-2.6278,-4.2259
5408,Nevaeh Parkinson,-1.2999,4.5181,3.2182
5409,Nevaeh Reaves,-0.6834,1.1198,0.4363
5410,Nevaeh Stone,-0.2925,0.1278,-0.1647
5411,Nevaeh Thomas,-0.3044,3.8233,3.5188
5412,Nevaeh Tot,2.0432,5.8863,7.9295
5413,Nevaeh Wingate,-0.4417,-0.239,-0.6807
5414,Nevaeh Zavala,-0.4211,5.6402,5.2191
5415,Nhug Bosch Duran,-2.4885,1.1682,-1.3204
5416,Ni'Rah Clark,0.1056,0.3538,0.4594
5417,Nia Anderson,-0.7111,0.9468,0.2358
5418,Nia Boston,0.0836,0.1464,0.23
5419,Nia Brown,-1.5936,-0.9036,-2.4972
5420,Nia Chima,-3.769,0.8457,-2.9232
5421,Nia Clark,-0.3584,1.8162,1.4578
5422,Nia Daniel,-0.5815,1.5361,0.9546
5423,Nia Green,-0.3725,0.9713,0.5987
5424,Nia Hardison,1.475,-0.0399,1.4352
5425,Nia Henley,-0.9605,0.726,-0.2344
5426,Nia Hicks,1.8662,0.6295,2.4957
5427,Nia Howard,-0.0852,4.241,4.1559
5428,Nia Jordan,-1.4766,1.2994,-0.1772
5429,Nia Lowery,0.3106,-0.5534,-0.2427
5430,Nia McCalphia,1.1996,-0.5556,0.6441
5431,Nia Santiago,-0.146,0.36,0.214
5432,Nia Scott,-1.0685,1.5208,0.4523
5433,Nia Young,0.6869,-0.7492,-0.0623
5434,Niah Rhodes,-1.3915,-0.8684,-2.2599
5435,Niaisya Ervin,-0.7905,0.7103,-0.0802
5436,Niamya Holloway,1.3371,2.4745,3.8115
5437,Nicki Polocheck,-1.1177,-0.7526,-1.8703
5438,Nickie Carter,-1.505,-1.2446,-2.7496
5439,Nicole Anderson,-2.0578,3.5397,1.4819
5440,Nicole Avila-Ambrosi,2.5594,1.3409,3.9003
5441,Nicole Azar,-2.3243,1.3715,-0.9528
5442,Nicole Benini,0.4626,0.6856,1.1482
5443,Nicole Carreno,-2.9409,2.3776,-0.5632
5444,Nicole Davis,-0.881,0.3122,-0.5688
5445,Nicole Decker,-0.0727,-0.0067,-0.0793
5446,Nicole Fritea,0.6465,0.4892,1.1357
5447,Nicole Gallagher,0.0695,3.3887,3.4583
5448,Nicole Gwynn,-0.3021,0.1461,-0.156
5449,Nicole Hemphill,-0.3912,0.4309,0.0398
5450,Nicole Leff,-1.3723,0.4803,-0.892
5451,Nicole Melious,-1.5377,0.3868,-1.1508
5452,Nicole Sandifer,0.8077,0.0734,0.8812
5453,Nicole Stephens,-1.8064,3.8315,2.0251
5454,Nicole Willardson,-3.1761,-0.3315,-3.5077
5455,Nicora Patrick,-1.5333,0.5296,-1.0037
5456,Nigeria Harkless,-2.83,-0.1259,-2.9559
5457,Nijah Cunningham,-0.5976,-0.5342,-1.1318
5458,Nika Dorsey,-2.2196,-0.7562,-2.9758
5459,Nika Kurdija,-0.3649,-0.185,-0.5499
5460,Nika Lokica,-0.7343,2.4728,1.7385
5461,Nika Muhl,2.4233,7.9656,10.3889
5462,Niki Van Wyk,1.7904,1.7364,3.5268
5463,Nikki Kerstein,-1.3894,0.7041,-0.6852
5464,Nikki Tom,2.8411,3.825,6.6661
5465,Nikola Priede,2.2088,4.9883,7.1971
5466,Nikola Zdenkova,-3.8688,-0.1572,-4.026
5467,Nikole Thomas,-1.1159,0.0174,-1.0984
5468,Nila Blackford,0.3167,0.6807,0.9975
5469,Nila Giraud,-0.5024,-0.2404,-0.7429
5470,Nile Miller,5.2719,2.5961,7.868
5471,Nile Muguira Orbe,-2.89,-0.091,-2.981
5472,Nina Cain,0.4969,-0.0005,0.4964
5473,Nina De Leon Negron,1.4628,5.4479,6.9107
5474,Nina Emnace,0.6504,0.0439,0.6943
5475,Nina Horvath,-1.6026,0.4062,-1.1964
5476,Nina Karlin,0.5419,0.364,0.9058
5477,Nina Minicozzi,-0.3841,2.3895,2.0054
5478,Nina Rickards,2.1402,3.689,5.8292
5479,Nisaa Muhammad,-1.2965,-0.565,-1.8615
5480,Nisea Burrell,-1.6229,-1.1704,-2.7933
5481,Nissa Sam-Grant,0.554,1.8435,2.3975
5482,Nitzan Amar,2.1351,4.5071,6.6422
5483,Niveya Henley,-0.8763,3.3213,2.445
5484,Niya Fields,3.4488,3.9228,7.3716
5485,Niyah Gaston,-1.279,0.5701,-0.709
5486,Nneka Obiazor,-0.829,6.3381,5.5091
5487,Nnenna Orji,2.0646,-2.1507,-0.0861
5488,Noa Comesana,1.0408,1.5163,2.557
5489,Noa Feller,-0.5699,-0.7597,-1.3297
5490,Noa Givon,-2.8876,2.2292,-0.6584
5491,Noah Garcia,-0.1909,-0.5988,-0.7897
5492,Noami Zulueta,-2.0957,-2.9469,-5.0427
5493,Noelani Cornfield,1.6831,3.2455,4.9285
5494,Noelia Mourino,-1.6911,3.3182,1.6271
5495,Noelle Hubert,0.3808,2.1583,2.5391
5496,Noemi Arvai,-0.4256,0.2871,-0.1385
5497,Noemie Bariteau,-1.9415,1.2328,-0.7087
5498,Noga Haran,-1.0254,-2.7752,-3.8006
5499,Nora Ezike,-0.4797,0.3528,-0.1269
5500,Nora Francois,1.39,4.0701,5.4601
5501,Nora Perez,-0.7987,-1.0537,-1.8524
5502,Norah Clark,-1.1733,3.5863,2.413
5503,Norah Gessert,-2.6486,2.3488,-0.2997
5504,Nseije Ortiz,-0.9641,0.3543,-0.6097
5505,Nubia Benedith,0.0822,0.9842,1.0664
5506,Nunu Agara,1.6209,6.5645,8.1854
5507,Nuria Cunill,0.6281,-3.9046,-3.2765
5508,Nuria Jurjo,-2.4833,1.3491,-1.1342
5509,Ny'Ceara Pryor,3.1461,7.5797,10.7258
5510,Ny'Keria Flowers,1.0064,-0.6247,0.3817
5511,Nya Bostic,-4.4753,0.5601,-3.9152
5512,Nya Epps,-0.3976,1.1821,0.7845
5513,Nya Harmon,-2.3553,-0.8972,-3.2525
5514,Nya Lok,0.1399,0.9453,1.0852
5515,Nya Robertson,-0.3809,4.6612,4.2803
5516,Nya Smith,0.7588,4.7257,5.4845
5517,Nya Threatt,-0.383,3.1229,2.7399
5518,Nya Valentine,-1.5276,2.4422,0.9146
5519,Nyadieng Yiech,2.673,1.8052,4.4782
5520,Nyah Leveretter,-0.4549,-0.2339,-0.6889
5521,Nyah Lowery,-2.8619,1.7483,-1.1135
5522,Nyah Moran,1.0657,3.8001,4.8659
5523,Nyah Stallings,0.5232,0.4748,0.9981
5524,Nyah Willis,2.3538,2.2822,4.6359
5525,Nyah Wilson,2.3279,4.3518,6.6797
5526,Nyaluak Dak,-2.3936,2.3229,-0.0707
5527,Nyam Thornton,-2.8084,-1.0047,-3.8131
5528,Nyamer Diew,-0.3748,1.4987,1.124
5529,Nyayongah Gony,-0.1026,1.88,1.7775
5530,Nycerra Minnis,-2.4579,-1.5438,-4.0017
5531,Nykesha Sanders,-1.2389,-1.3315,-2.5704
5532,Nyla Allen,0.2618,0.1525,0.4142
5533,Nyla Brooks,2.5667,5.3562,7.9229
5534,Nyla Cooper,0.9219,-1.7725,-0.8506
5535,Nyla Hampton,1.9918,4.238,6.2298
5536,Nyla Harris,2.709,8.1627,10.8716
5537,Nyla Inmon,2.3943,0.2035,2.5978
5538,Nyla Jean,-0.8771,1.9587,1.0816
5539,Nyla McFadden,-3.3795,2.4713,-0.9082
5540,Nyla McGill,0.2939,3.8616,4.1556
5541,Nyla Walker,-4.2965,-1.5832,-5.8797
5542,Nylah Wilson,-0.0731,1.2161,1.143
5543,Nylah Young,0.7265,1.8147,2.5412
5544,Nyodie Guerard,1.1065,1.6688,2.7753
5545,O'Mariah Gordon,2.1136,8.6135,10.7271
5546,O'Mariyah Tucker,-0.9974,-1.7507,-2.7481
5547,Odeth Betancourt,2.2686,0.3335,2.602
5548,Ofir Parpara,1.0807,1.2716,2.3523
5549,Ola Ustowska,0.1365,-0.1801,-0.0437
5550,Olivia Alvarez,-1.8929,3.5477,1.6548
5551,Olivia Anderson,1.0165,-1.0684,-0.0519
5552,Olivia Austin,-2.6751,-0.5572,-3.2323
5553,Olivia Borsutzki,0.5094,-0.493,0.0164
5554,Olivia Bowes,0.8575,2.7373,3.5948
5555,Olivia Bradley,2.2604,3.8577,6.1182
5556,Olivia Brown,-1.6685,2.7886,1.1201
5557,Olivia Clayton,-1.134,-1.1884,-2.3224
5558,Olivia Cochran,1.4873,6.4381,7.9254
5559,Olivia Davies,-1.2307,0.5901,-0.6406
5560,Olivia Delancy,-1.224,-0.3659,-1.59
5561,Olivia DiFranco,-0.2609,-0.1842,-0.4452
5562,Olivia Fernandez,-1.2499,0.5763,-0.6736
5563,Olivia Forster,-0.4225,-1.3006,-1.7232
5564,Olivia Hamlin,1.5297,5.5643,7.094
5565,Olivia Hill,-2.4654,2.7507,0.2853
5566,Olivia Hutcherson,1.4453,3.3951,4.8403
5567,Olivia Jones,0.6159,3.735,4.351
5568,Olivia Kieffer,0.6498,3.9151,4.5649
5569,Olivia Kim,0.054,-0.4103,-0.3563
5570,Olivia Knight,-0.4046,1.0067,0.6022
5571,Olivia Kulyk,-1.8844,4.1854,2.301
5572,Olivia Lane,1.5161,3.4661,4.9821
5573,Olivia Lawlor,-0.9531,-0.9728,-1.9259
5574,Olivia Leung,1.7786,0.5041,2.2827
5575,Olivia Loomis-Goltl,0.2867,0.4644,0.7511
5576,Olivia Loveland,-0.0206,-0.4504,-0.471
5577,Olivia Malafu,0.4937,1.5394,2.0332
5578,Olivia Martin,-0.4801,-0.6233,-1.1034
5579,Olivia McGhee,0.8132,3.4267,4.2398
5580,Olivia Medford,-0.4247,1.6997,1.275
5581,Olivia Miles,4.236,10.0679,14.3039
5582,Olivia Moore,-2.8765,-0.6538,-3.5303
5583,Olivia Moran,2.2039,4.2927,6.4965
5584,Olivia Mullins,0.314,2.5358,2.8499
5585,Olivia Nelson,1.6737,2.22,3.8938
5586,Olivia O'Meally,-0.243,-1.2776,-1.5206
5587,Olivia Olsen,3.838,4.8199,8.6579
5588,Olivia Olson,5.0912,7.1111,12.2024
5589,Olivia Owens,0.0801,-0.0745,0.0055
5590,Olivia Pifer,-5.4153,-3.7542,-9.1695
5591,Olivia Pollerd,0.5543,7.5954,8.1497
5592,Olivia Porter,1.7692,3.7862,5.5554
5593,Olivia Poulivaati,-1.227,0.3566,-0.8703
5594,Olivia Rockwood,-0.4596,3.1398,2.6802
5595,Olivia Rodrigues,0.2514,-0.8828,-0.6315
5596,Olivia Russell,-0.0423,1.6171,1.5749
5597,Olivia Schmitt,0.8404,2.2775,3.1179
5598,Olivia Shaughnessy,1.2516,1.2387,2.4903
5599,Olivia Sims,-1.2297,-1.3329,-2.5626
5600,Olivia Smith,-3.4038,1.6693,-1.7345
5601,Olivia Summiel,-1.8073,3.9438,2.1365
5602,Olivia Trice,0.443,2.5854,3.0284
5603,Olivia Tucker,2.1617,3.1213,5.283
5604,Olivia Vandergriff,-1.2098,1.6405,0.4308
5605,Olivia Vinson,-1.193,-0.6753,-1.8683
5606,Olivia Wagner,0.2533,1.1446,1.3979
5607,Olivia Westphal,-4.2653,-0.7854,-5.0507
5608,Olivia Williams,0.4199,0.6559,1.0759
5609,Olivia Young,0.1859,4.7653,4.9512
5610,Olivia Ziolkowski,-0.3851,-0.3389,-0.724
5611,Oluchi Okananwa,4.2276,11.8448,16.0724
5612,Ona Alarcon,-0.1845,-0.0585,-0.243
5613,Ona Barrufet,0.1216,-0.0747,0.0469
5614,Onna Brown,-0.207,0.2649,0.0579
5615,Opal Bird,-0.536,4.4274,3.8914
5616,Oralye Kiefer,-3.3847,-0.624,-4.0087
5617,Ore Ogunwolere,-1.8479,-0.5235,-2.3714
5618,Orlagh Gormley,0.4464,3.8068,4.2532
5619,Ornela Muca,-1.8989,2.3712,0.4723
5620,Ornella Niankan,1.4496,3.8102,5.2598
5621,Osadebamwen Igbinedion Omoruyi,-1.1967,-0.6275,-1.8242
5622,Osha Cummings,-0.5762,0.4665,-0.1097
5623,Otaifo Esenabhalu,-2.7511,3.9238,1.1727
5624,Oyindamola Akinbolawa,-1.3211,1.5223,0.2012
5625,Pa'Shence Traylor-Walker,-0.1186,-0.0041,-0.1227
5626,Pace Rickard,0.1651,0.0499,0.215
5627,Paetynn Gray,-0.2165,-1.0578,-1.2743
5628,Page Greenburg,0.4061,2.2535,2.6596
5629,Paige Allen,-0.0605,1.6001,1.5395
5630,Paige Bradley,0.7743,2.968,3.7423
5631,Paige Bueckers,4.7032,11.0186,15.7218
5632,Paige Clausen,0.0115,0.946,0.9575
5633,Paige Clubb,-2.2079,0.1807,-2.0272
5634,Paige Cofer,-1.4894,-1.4133,-2.9027
5635,Paige Cote,-1.0495,-1.3232,-2.3727
5636,Paige Engels,-3.4644,0.8517,-2.6128
5637,Paige Girardi,1.1357,-0.7843,0.3514
5638,Paige Hodgson,-1.791,-0.5855,-2.3765
5639,Paige Horne,-0.079,0.8355,0.7565
5640,Paige Kindseth,1.7288,-1.0996,0.6292
5641,Paige Kohler,-4.3049,5.5119,1.207
5642,Paige Lauder,-0.27,0.5129,0.2428
5643,Paige Lofing,0.3004,1.4166,1.717
5644,Paige Lyons,-0.5213,-1.6036,-2.1249
