,player,DRAPM,ORAPM,Total_RAPM
6902,Robert Vaihola,3.0885,0.8049,3.8934
6903,Robert Wilmote,-0.4856,0.2313,-0.2542
6904,Robert Wright,1.0968,7.3801,8.4769
6905,Roberts Berze,2.4344,1.741,4.1754
6906,Roberts Blums,2.6633,1.3242,3.9874
6907,Rocco Awad,-1.3549,-1.705,-3.0598
6908,Rocco Muratori,0.2168,-0.1433,0.0735
6909,Rocket Watts,-2.1095,1.6148,-0.4948
6910,Rockwell Reynolds,-2.0845,-4.4492,-6.5337
6911,Roddie Anderson,-1.0049,0.2055,-0.7993
6912,Roddy Gayle,4.2108,2.3139,6.5246
6913,Roderick Coffee,-0.4021,1.299,0.8968
6914,Roderick Jones,-1.8172,0.9295,-0.8877
6915,Rodney Brown,-0.6088,1.3887,0.7799
6916,Rodney Howard,-0.2533,0.2495,-0.0038
6917,Rodney Johnson,2.111,0.2908,2.4018
6918,Rodney Rice,3.8173,7.1505,10.9679
6919,Rodolfo Rufino Bolis,5.1132,-2.2301,2.8831
6920,Rodrick Payne,1.5631,-2.3478,-0.7847
6921,Rodrique Massenat,-2.1794,-0.9228,-3.1022
6922,Roee Oselka,1.7364,0.1976,1.934
6923,Roger McFarlane,2.5617,-2.7358,-0.1741
6924,Rohan Chappali,0.0005,0.0982,0.0987
6925,Rokas Jocius,1.4791,0.6998,2.1789
6926,Rokas Jocys,-0.6431,-1.4891,-2.1322
6927,Roko Maric,1.0012,0.8152,1.8164
6928,Rollie Castineyra,-0.7525,-2.058,-2.8105
6929,Rollie Worster,4.2029,4.1848,8.3877
6930,Rolyns Aligbe,-1.3329,-0.8371,-2.17
6931,Romad Dean,0.0261,3.5653,3.5914
6932,Roman Domon,0.9787,4.4213,5.4
6933,Roman Siulepa,-0.0947,1.0394,0.9447
6934,Romari Robinson,3.0837,-0.6006,2.4831
6935,Romelle Mansel,3.121,1.0898,4.2108
6936,Romeo Myrthil,2.4673,-0.903,1.5643
6937,Ron Rutland,0.1731,0.7331,0.9062
6938,Ron Zipper,0.6251,0.1838,0.809
6939,Ronald Jessamy,1.0574,0.7211,1.7785
6940,Ronald Polite,1.0649,4.4043,5.4692
6941,Rondel Walker,3.1915,0.3547,3.5463
6942,Ronell Giles,1.2831,-0.5423,0.7408
6943,Rongie Gordon,2.1394,-0.7754,1.364
6944,Ronnie DeGray,3.5026,2.3861,5.8887
6945,Ronnie Harrison,0.1165,0.5966,0.7131
6946,Ronnie Williams,0.5859,-0.6048,-0.0188
6947,Rontavious Blackshear,0.6548,1.3044,1.9592
6948,Roor Akhuar,2.792,1.0899,3.882
6949,Roosevelt Wheeler,-0.5049,-1.3911,-1.896
6950,Rory Hawke,2.8373,1.0794,3.9167
6951,Rory Stewart,-2.6442,3.8012,1.1571
6952,Roscoe Eastmond,2.4348,0.4727,2.9075
6953,Ross Candelino,-0.5838,0.6652,0.0814
6954,Rowan Brumbaugh,1.1942,4.4194,5.6136
6955,Rowan Irelan,1.1,-1.3013,-0.2013
6956,Roy Clarke,-0.1715,-0.5668,-0.7383
6957,Roy Jones,-0.993,-2.0205,-3.0135
6958,Roy Marom,0.4349,-0.9894,-0.5545
6959,Roy Yuan,0.0894,0.6186,0.708
6960,Royal Blue Smith,0.5422,-0.5366,0.0056
6961,Royce Parham,0.4711,5.1854,5.6565
6962,Rrezon Elezaj,0.4033,-0.2505,0.1528
6963,Ruben Dominguez,0.242,2.4131,2.6552
6964,Ruben Prey,5.1392,0.8297,5.969
6965,Ruben Rodriguez,1.6557,1.7771,3.4329
6966,Rubin Jones,3.9529,1.1769,5.1298
6967,Rudy Fitzgibbons,2.1485,-1.1996,0.9489
6968,Rueben Chinyelu,6.4225,3.7937,10.2162
6969,Ruot Bijiek,-0.5471,0.0603,-0.4868
6970,Russel Tchewa,0.2991,0.5985,0.8976
6971,Russell (Deuce) Dean,3.9187,-2.1129,1.8058
6972,Russell Hawkins,0.3748,0.3366,0.7114
6973,Russell Jones,4.3164,3.5437,7.86
6974,Ryan Abelman,1.2199,3.6352,4.8551
6975,Ryan Agarwal,2.7548,3.4584,6.2131
6976,Ryan Archey,-0.6635,-4.4892,-5.1527
6977,Ryan Beasley,3.5925,1.6968,5.2893
6978,Ryan Bolton,-0.7422,0.8255,0.0833
6979,Ryan Burbach,-1.1185,0.5007,-0.6179
6980,Ryan Conway,1.3823,2.1204,3.5027
6981,Ryan Conwell,2.6997,7.6931,10.3927
6982,Ryan Cornish,5.4864,-0.2206,5.2658
6983,Ryan Crotty,-0.6872,1.0603,0.3731
6984,Ryan Curry,1.6918,-0.895,0.7968
6985,Ryan Donohoo,-0.4839,-0.7046,-1.1885
6986,Ryan Dufault,-3.5791,4.2318,0.6527
6987,Ryan Duncan,-0.1085,-0.9379,-1.0464
6988,Ryan Dunn,7.1295,0.2414,7.3709
6989,Ryan Elvin,-0.882,-0.6786,-1.5606
6990,Ryan Elzy,1.9894,1.4355,3.4249
6991,Ryan Erikson,0.9116,1.1253,2.0369
6992,Ryan Forrest,-0.5433,1.023,0.4797
6993,Ryan Hall,-1.4794,-1.0087,-2.4881
6994,Ryan Hite,0.0981,1.0148,1.1129
6995,Ryan Hurst,0.827,-2.8208,-1.9937
6996,Ryan Isaacson,-0.2925,-0.3088,-0.6013
6997,Ryan Jackson,2.872,3.1829,6.0549
6998,Ryan Jolly,1.0801,1.2465,2.3265
6999,Ryan Jones,-0.295,-1.5351,-1.8301
7000,Ryan Kalambay,4.2522,2.4324,6.6847
7001,Ryan Kalkbrenner,6.6879,5.4759,12.1638
7002,Ryan Kiachian,1.7808,-2.8039,-1.0231
7003,Ryan Lafferty,2.7197,-0.289,2.4307
7004,Ryan Langborg,3.6798,3.1241,6.8039
7005,Ryan Lopez,-0.7676,0.8634,0.0958
7006,Ryan Mabrey,-2.0767,-2.5206,-4.5973
7007,Ryan Mandes,0.5644,0.1383,0.7026
7008,Ryan Marcus,-1.0932,-0.6453,-1.7385
7009,Ryan McPartlan,-0.3719,0.0542,-0.3177
7010,Ryan Mela,0.9615,4.1428,5.1043
7011,Ryan Moffatt,3.6595,1.4619,5.1214
7012,Ryan Mutombo,2.1344,-0.6585,1.476
7013,Ryan Myers,-0.7898,0.9429,0.1531
7014,Ryan Nembhard,4.1238,7.1572,11.281
7015,Ryan Nutter,-0.2596,-2.1052,-2.3649
7016,Ryan Pettis,-0.3304,-0.4708,-0.8012
7017,Ryan Pettit,7.0908,-2.6464,4.4445
7018,Ryan Prather,0.9266,4.3769,5.3035
7019,Ryan Rapp,-0.1636,2.6712,2.5075
7020,Ryan Richardson,0.1592,0.0926,0.2518
7021,Ryan Sabol,-2.1314,2.5073,0.3759
7022,Ryan Schmitt,1.3354,-0.1656,1.1698
7023,Ryan Schwarz,-0.9869,-1.8729,-2.8598
7024,Ryan Skerry,0.7232,0.1601,0.8833
7025,Ryan Sletten,1.2512,0.4429,1.6941
7026,Ryan Soulis,1.6613,0.476,2.1372
7027,Ryan Sullivan,1.0518,-2.1707,-1.1189
7028,Ryan Sutliff,0.7122,-0.144,0.5682
7029,Ryan Tolliver,-0.6011,-1.4078,-2.0089
7030,Ryan Van Eyck,1.1146,-0.6609,0.4537
7031,Ryan Wade,0.7461,1.9887,2.7348
7032,Ryan Williams,-3.2477,-0.6731,-3.9208
7033,Ryan Young,4.9915,2.0513,7.0427
7034,Ryan Zan,0.6666,-0.5016,0.165
7035,Ryder Cheesman,0.5085,0.214,0.7224
7036,Ryder Elisaldez,-3.2117,1.5636,-1.6481
7037,Ryder Frost,-1.0975,1.3745,0.2771
7038,Ryen Gresko,0.4929,-0.0733,0.4196
7039,Ryen Perry,2.4351,-0.789,1.646
7040,Rylan Griffen,-0.8209,4.5003,3.6794
7041,Rylan Houck,2.5889,2.8237,5.4126
7042,Rylan Jones,1.7879,9.3057,11.0937
7043,Rylee Samons,-3.9854,2.6221,-1.3634
7044,Rytis Petraitis,0.4567,6.5616,7.0183
7045,Saadiq Moore,1.4223,-2.0555,-0.6331
7046,Saahil Thakkar,0.3601,-0.6905,-0.3303
7047,Saba Gigiberia,-0.5206,0.4542,-0.0664
7048,Sabien Cain,0.6287,0.1872,0.816
7049,Sabry Philip,0.3399,-2.6718,-2.332
7050,Sadaidriene Hall,2.898,-1.3934,1.5045
7051,Sader Servilus,2.3992,1.3363,3.7355
7052,Sadiku Ibine Ayo,1.96,0.3584,2.3184
7053,Sadiq White,0.8642,-0.7701,0.0941
7054,Sadraque NgaNga,-2.0724,2.5904,0.5181
7055,Sage Tolentino,-0.453,0.6957,0.2427
7056,Sahvir Wheeler,0.7828,5.6602,6.443
7057,Sai Witt,2.2478,4.5538,6.8016
7058,Saint Thomas,0.6097,3.6994,4.309
7059,Saiyd Burnside,-4.1581,-0.0465,-4.2046
7060,Salih Altuntas,-0.4379,2.6282,2.1903
7061,Salim London,3.0547,1.8023,4.8571
7062,Saliou Seye,0.7947,-1.1627,-0.368
7063,Sam Akinrelere,0.0,0.2051,0.2051
7064,Sam Akot,0.3391,-0.1792,0.16
7065,Sam Alajiki,3.8358,0.7935,4.6294
7066,Sam Alamutu,1.4561,1.5191,2.9753
7067,Sam Alexis,2.1606,0.5484,2.7091
7068,Sam Brown,1.0313,4.7802,5.8114
7069,Sam Donnelly,0.4967,0.6505,1.1471
7070,Sam Duskin,1.4866,1.9596,3.4461
7071,Sam Fagan,-1.6217,-1.2119,-2.8337
7072,Sam Godwin,0.7261,0.5198,1.2459
7073,Sam Griffin,-3.0467,1.9924,-1.0543
7074,Sam Hastreiter,2.3697,2.1254,4.4951
7075,Sam Hennessy,-0.6435,0.2199,-0.4236
7076,Sam Hines,2.3924,1.7612,4.1536
7077,Sam Hofman,2.3594,0.6677,3.0271
7078,Sam Hoiberg,7.8662,2.931,10.7972
7079,Sam Imade,-0.7097,0.1945,-0.5152
7080,Sam King,0.7974,-0.7398,0.0576
7081,Sam Klores,0.1321,-1.2329,-1.1008
7082,Sam Kodi,-1.2109,-2.8448,-4.0557
7083,Sam Krist,0.9516,2.6357,3.5873
7084,Sam Lecholat,1.7786,0.1119,1.8905
7085,Sam Lewis,1.3014,3.844,5.1454
7086,Sam Manu,0.1497,-0.8012,-0.6516
7087,Sam Mervis,-0.8349,0.6991,-0.1357
7088,Sam Murray,2.0218,-3.3224,-1.3006
7089,Sam Orme,5.4342,3.496,8.9302
7090,Sam Perez,-0.531,0.1096,-0.4215
7091,Sam Sherry,1.0305,3.3982,4.4286
7092,Sam Silverstein,3.0096,2.9915,6.0011
7093,Sam Slutske,-0.314,-0.3342,-0.6482
7094,Sam Springer,-2.7303,-1.0467,-3.777
7095,Sam Stockton,3.0563,-0.4805,2.5758
7096,Sam Thomson,1.4802,-2.2529,-0.7727
7097,Sam Towns,4.0873,-0.9469,3.1403
7098,Sam Vinson,2.0089,1.1185,3.1274
7099,Sam Walters,1.6148,2.0633,3.6781
7100,Sam Winter,0.3514,-0.0475,0.3039
7101,Sam Wright,-1.9418,0.9922,-0.9496
7102,Samage Teel,-1.8368,4.1711,2.3343
7103,Samba Diallo,-1.5246,-0.3434,-1.868
7104,Samet Yigitoglu,3.4801,2.3413,5.8214
7105,Sami Osmani,-0.4868,-0.824,-1.3108
7106,Sami Pissis,-1.8756,0.2493,-1.6263
7107,Samis Calderon,0.7744,-0.8263,-0.0519
7108,Sammie Yeanay,0.0561,-0.6514,-0.5953
7109,Sammy Howlin,1.2225,-2.1795,-0.957
7110,Sammy Hunter,1.7803,0.0409,1.8212
7111,Samson Aletan,3.5496,1.838,5.3877
7112,Samson Johnson,0.9529,5.4213,6.3742
7113,Samson Reilly,-2.0622,1.9801,-0.0821
7114,Samuel Ariyibi,1.2629,-1.4036,-0.1407
7115,Samuel Cole,-0.0998,0.3936,0.2938
7116,Samuel Dada,-0.6546,4.0397,3.3852
7117,Samuel Gibbs,1.8959,0.2429,2.1388
7118,Samuel Noland,-0.4327,-0.1417,-0.5744
7119,Samuel Nosakhare,-0.7859,-0.6719,-1.4578
7120,Samuel Obenjo,1.3074,0.9832,2.2906
7121,Samuel Onu,1.0869,0.5359,1.6228
7122,Samuel Stewart,0.455,0.6127,1.0677
7123,Samuel Tabe,2.0137,0.977,2.9907
7124,Samuel Yurasek,0.1577,-0.0,0.1577
7125,Samuell Williamson,2.9771,2.9382,5.9153
7126,Sananda Fru,2.5434,2.9574,5.5009
7127,Santiago Trouet,3.056,0.9547,4.0106
7128,Santiago Vescovi,6.0353,1.3377,7.373
7129,Sasa Ciani,2.9688,-0.8667,2.1021
7130,Sash Gavalyugov,1.0477,5.5848,6.6325
7131,Savion Gallion,-1.4475,0.4242,-1.0233
7132,Savion Lewis,-0.7455,0.3769,-0.3685
7133,Savion Taylor,0.2961,0.1495,0.4456
7134,Savo Drezgic,0.7907,-0.2015,0.5892
7135,Savon Wykle,0.5564,0.3975,0.9538
7136,Sawyer Mayhugh,0.2002,0.318,0.5182
7137,Saxby Sunderland,0.2786,1.4055,1.6841
7138,Saxton Hoepker,0.0139,-0.3554,-0.3415
7139,Scooter Williams,-0.5213,0.7721,0.2507
7140,Scottie Ebube,1.6039,2.3058,3.9097
7141,Scottie Hubbard,3.515,2.8613,6.3762
7142,Scotty Middleton,1.8147,2.8741,4.6888
7143,Scotty Washington,2.4876,3.3749,5.8625
7144,Se'yphon Triplett,0.5438,-2.5801,-2.0363
7145,Seal Diouf,-0.7649,-0.7963,-1.5613
7146,Seamus McDermott,0.25,-0.6505,-0.4005
7147,Sean Bairstow,1.0474,1.8747,2.922
7148,Sean Blake,0.2797,2.6092,2.8889
7149,Sean Blakely Drummond,-0.0475,-0.4955,-0.543
7150,Sean Conway,3.0643,-0.5943,2.47
7151,Sean Craig,2.7665,4.9038,7.6703
7152,Sean Cusano,-0.344,1.6692,1.3252
7153,Sean Durugordon,1.2442,1.1695,2.4137
7154,Sean East,1.2417,3.5335,4.7753
7155,Sean Elkinton,-0.1512,1.6082,1.457
7156,Sean Hansen,5.3774,0.2149,5.5923
7157,Sean Houpt,-0.9211,0.8436,-0.0775
7158,Sean Jones,0.0717,-2.4838,-2.4121
7159,Sean Lang,1.7435,-0.3682,1.3753
7160,Sean Logan,4.7473,-1.9482,2.7992
7161,Sean Moore,0.6725,1.0188,1.6913
7162,Sean Newman,1.3949,6.2597,7.6547
7163,Sean Pedulla,3.5707,4.3472,7.9179
7164,Sean Pouedet,-0.0459,-0.763,-0.8089
7165,Sean Smith,3.8302,3.1248,6.955
7166,Sean Stewart,0.9001,3.9672,4.8673
7167,Sean Trumper,0.795,0.8519,1.6469
7168,Sean Van Dorn,0.9879,0.4956,1.4835
7169,Sebastian Akins,-1.4395,1.8203,0.3808
7170,Sebastian Cole,1.7371,1.7556,3.4927
7171,Sebastian Forsling,1.3727,2.2019,3.5746
7172,Sebastian Hartmann,3.9661,3.5077,7.4739
7173,Sebastian Mack,2.6957,-1.3481,1.3476
7174,Sebastian Mendoza,2.3943,2.1642,4.5585
7175,Sebastian Perry,-0.5716,-0.5887,-1.1603
7176,Sebastian Rancik,2.2216,0.4652,2.6869
7177,Sebastian Robinson,1.1051,-1.1919,-0.0868
7178,Sebastian Thomas,1.6975,1.4419,3.1394
7179,Sebastian Tidor,1.4559,1.4737,2.9296
7180,Sebastian Whitfield,0.4001,-2.1427,-1.7426
7181,Sebastian Williams-Adams,0.3148,3.1158,3.4306
7182,Sebastien Lamaute,2.1606,2.0861,4.2467
7183,Seck Zongo,-0.7888,-1.3875,-2.1763
7184,Seifeldin Hendawy,-0.0599,2.3915,2.3316
7185,Sekou Gassama,0.4321,-2.5992,-2.167
7186,Sekou Kalle,1.4446,-1.8144,-0.3698
7187,Sekou Konneh,-1.0791,0.0926,-0.9865
7188,Selton Miguel,3.0716,3.029,6.1006
7189,Semetri (TT) Carr,0.7761,3.6753,4.4514
7190,Sencire Harris,5.0811,0.3368,5.4179
7191,Seneca Willoughby,2.0312,0.6461,2.6773
7192,Sergej Macura,2.5099,1.7655,4.2754
7193,Seryee Lewis,-2.2911,-0.7662,-3.0573
7194,Seth Amunrud,-0.8782,2.1224,1.2442
7195,Seth Hubbard,-4.1639,3.0415,-1.1224
7196,Seth Joba,0.0299,-2.2457,-2.2158
7197,Seth Jones,3.5814,-0.0321,3.5493
7198,Seth Kruse,0.6384,1.0045,1.643
7199,Seth Pinkney,1.5735,0.5056,2.079
7200,Seth Towns,1.9669,2.9061,4.873
7201,Seth Trimble,0.7184,4.5628,5.2812
7202,Seth Wilson,1.802,0.7747,2.5766
7203,Seydou Traore,2.5115,0.5426,3.0541
7204,Seyi Reiley,4.141,1.2857,5.4267
7205,Shaan Burke,0.1029,0.1952,0.2981
7206,Shadrak Lasu,2.217,-2.9862,-0.7692
7207,Shaedon Simpson,-1.9367,2.7084,0.7718
7208,Shahada Wells,2.7538,5.2886,8.0424
7209,Shahar Lazar,-1.1736,-0.703,-1.8766
7210,Shaheed Solebo,-0.0397,0.5051,0.4654
7211,Shahid Muhammad,-0.2881,-2.232,-2.52
7212,Shainen Carter,0.8694,-4.2524,-3.383
7213,Shakeel Moore,3.0661,2.0995,5.1656
7214,Shakir Odunewu,-0.3716,0.9285,0.557
7215,Shaman Alston,-1.4199,-3.1445,-4.5644
7216,Shamar Wright,0.0427,0.8689,0.9116
7217,Shamarrie Hugie,-2.8999,-0.3505,-3.2504
7218,Shamir Bogues,6.5588,1.3102,7.8689
7219,Shammah Scott,0.2725,3.4858,3.7583
7220,Shane Anthony,0.2928,-0.4675,-0.1747
7221,Shane Blakeney,1.3358,3.2698,4.6056
7222,Shane Dezonie,1.6653,1.8907,3.556
7223,Shane Feden,-0.1037,-1.3543,-1.458
7224,Shane Nowell,1.2565,-0.1343,1.1222
7225,Shane O'Dell,0.5936,-0.4456,0.148
7226,Shane Thomas,0.2451,-0.8723,-0.6272
7227,Shannon Grant,-0.0113,-1.3207,-1.332
7228,Shanon Simango,2.6331,3.2203,5.8533
7229,Shaqir O'Neal,0.0353,-2.2606,-2.2252
7230,Shaquil Bender,1.4391,1.5557,2.9948
7231,Sharod Barnes,-1.7005,-1.2438,-2.9442
7232,Sharron Young,2.7232,4.9026,7.6258
7233,Shaumba Ngoyi,-2.3026,-1.5297,-3.8323
7234,Shaun Wysocki,-3.2136,-0.3562,-3.5698
7235,Shawn Fulcher,-3.6389,-3.7757,-7.4146
7236,Shawn Jones,0.5378,-0.1605,0.3772
7237,Shawn Mitchell,0.6536,-0.544,0.1096
7238,Shawn Nelson,-0.9611,-0.5931,-1.5542
7239,Shawn Phillips,0.193,-1.7531,-1.5601
7240,Shawn Simmons,-2.0825,1.1709,-0.9116
7241,Shawn Walker,-1.8948,-0.8626,-2.7574
7242,Shay Davis,1.9434,-0.7779,1.1655
7243,Shay Johnson,-1.6664,1.0289,-0.6376
7244,Sheldon Edwards,3.1981,5.4019,8.5999
7245,Sheldon Williams,1.3551,3.0901,4.4452
7246,Shelton Henderson,1.5085,1.8958,3.4042
7247,Shelton Williams-Dryden,-4.1713,3.3921,-0.7793
7248,Shemani Fuller,-0.0869,-1.7101,-1.797
7249,Shemar Rathan-Mayes,-0.7384,-0.4828,-1.2212
7250,Shemar Wilson,1.7939,1.4854,3.2793
7251,Shemarri Allen,6.9763,1.4413,8.4176
7252,Shereef Mitchell,2.2441,1.9912,4.2354
7253,Sheridan Sharp,0.9297,-3.0844,-2.1546
7254,Sherif Gross-Bullock,2.2177,0.8391,3.0568
7255,Sherman Brashear,-3.125,-1.1712,-4.2962
7256,Sherman Weatherspoon,0.0219,-1.932,-1.9101
7257,Shey Eberwein,-1.465,1.4423,-0.0227
7258,Shilo Jackson,0.6887,-0.8657,-0.177
7259,Shiloh Robinson,3.4688,2.6158,6.0846
7260,Shon Abaev,1.7263,-1.4423,0.284
7261,Shon Robinson,-0.765,1.2477,0.4827
7262,Shon Tupuola,-1.7865,-0.994,-2.7805
7263,Shy Odom,1.6463,-1.0088,0.6375
7264,Shykeim Phillips,2.7567,3.525,6.2817
7265,Sidi Gueye,-0.6822,0.6503,-0.0319
7266,Siem Uijtendaal,0.6603,0.3081,0.9683
7267,Silas Bennion,0.3477,-0.0793,0.2684
7268,Silas Demary,3.575,6.029,9.6041
7269,Silas Sunday,1.523,3.9617,5.4846
7270,Simas Lukosius,4.1845,4.4928,8.6773
7271,Simeon Cottle,0.2676,3.8718,4.1393
7272,Simeon German,-0.616,-5.0737,-5.6897
7273,Simeon Murchison,0.2727,0.1118,0.3844
7274,Simeon Wilcher,3.7217,1.7177,5.4393
7275,Simeon Womack,-0.1448,-0.0765,-0.2214
7276,Simm Saadi,-1.0216,0.4224,-0.5993
7277,Simon Hildebrandt,0.6216,1.8167,2.4383
7278,Simon Majok,0.9117,2.7747,3.6864
7279,Simon Tilahun,0.079,-0.1326,-0.0536
7280,Simon Walker,-1.7975,1.1532,-0.6443
7281,Simon Wheeler,0.43,-0.3121,0.118
7282,Sin'Cere Jones,0.9346,-0.8151,0.1195
7283,Sin'Cere McMahon,0.1659,0.6501,0.816
7284,Sincere Clemons,-0.004,0.0069,0.0029
7285,Sincere Malone,1.3049,2.5138,3.8187
7286,Sincere Parker,2.3135,3.1191,5.4326
7287,Sion James,4.9992,7.2353,12.2346
7288,Sione Lose,1.7769,-3.4381,-1.6613
7289,Sir Issac Herron,0.7202,-1.249,-0.5287
7290,Sir Mohammed,-3.3938,0.7871,-2.6067
7291,Sivert Wærstad Nordheim,-0.2175,-0.1738,-0.3914
7292,Skylar Wicks,-1.2444,0.2639,-0.9805
7293,Skyy Clark,5.1677,5.732,10.8997
7294,Snookey Wigington,0.2377,-0.2875,-0.0497
7295,Sola Adebisi,2.0067,0.4722,2.4788
7296,Solo Ball,1.1969,4.0693,5.2663
7297,Solomon Callaghan,-2.3936,0.383,-2.0106
7298,Solomon Ominu,-0.1865,0.8649,0.6785
7299,Solomon Oraegbu,0.6066,1.0868,1.6933
7300,Solomon Ray,2.1023,0.7288,2.8311
7301,Solomon Washington,5.5811,4.8843,10.4653
7302,Somto Cyril,1.5464,7.0028,8.5492
7303,Sonny Wilson,-2.2741,2.7713,0.4972
7304,Souleymane Doumbia,0.2652,-2.8561,-2.5909
7305,Spence Wewe,-0.1774,2.4452,2.2677
7306,Spencer Ahrens,-1.3126,1.9008,0.5882
7307,Spencer Bain,-0.0839,-0.5978,-0.6817
7308,Spencer Elliott,-0.8268,1.6021,0.7753
7309,Spencer Hubbard,2.1322,-0.3371,1.7951
7310,Spencer Hutchison,-0.2162,-1.6588,-1.875
7311,Spencer Johnson,2.5803,4.1061,6.6864
7312,Spencer Jones,2.0984,2.4898,4.5882
7313,Spencer Joyner,-2.2224,-2.8011,-5.0235
7314,Spencer Legg,-0.9168,-0.5462,-1.463
7315,Spencer Mahoney,0.6868,-0.1113,0.5755
7316,Stanley Borden,2.6071,-0.5994,2.0077
7317,Stark Jones,1.1,0.1031,1.2031
7318,Stas Sivka,1.1875,4.0758,5.2633
7319,Steele Venters,1.8785,4.2158,6.0943
7320,Stef van Bussel,0.7185,0.2669,0.9854
7321,Stefan Cicic,-0.9958,-2.4047,-3.4005
7322,Stefan Gogic,-0.0219,0.1276,0.1057
7323,Stefan Jimenez-Vojnic,0.3352,0.4435,0.7787
7324,Stefan Todorovic,-1.2,5.0269,3.8269
7325,Stefan Vaaks,-3.0264,5.2669,2.2406
7326,Stefano Alesso,-1.0896,-3.4428,-4.5325
7327,Stefano Faloppa,-1.0861,-1.4719,-2.558
7328,Stefanos Spartalis,-1.3405,-1.7047,-3.0452
7329,Stephan Snagg,-0.6151,2.2262,1.6112
7330,Stephan Swenson,1.3748,4.0182,5.393
7331,Stephaun Walker,-1.2313,0.7413,-0.49
7332,Stephen Clark,0.7022,1.5413,2.2435
7333,Stephen Giwa,2.0252,-2.6487,-0.6235
7334,Stephen Okoro,0.5693,-2.1205,-1.5512
7335,Stephen Olowoniyi,1.5067,-1.8524,-0.3457
7336,Stephen Osei,0.2374,-0.4504,-0.213
7337,Stephen Williams,-0.3451,2.5172,2.172
7338,Stephon Castle,6.4877,2.3229,8.8107
7339,Stephon Marbury,0.8072,-0.7151,0.0921
7340,Stephon Payne,0.4518,5.7789,6.2306
7341,Stephon Roberts,4.0996,-3.0651,1.0345
7342,Stephon Smith,-0.1767,0.04,-0.1367
7343,Sterling Gaston-Chapman,1.3507,2.2884,3.6391
7344,Sterling Knox,-0.2523,-0.4841,-0.7363
7345,Sterling Young,0.5252,3.638,4.1633
7346,Steve Settle,3.7401,2.9924,6.7324
7347,Steven Ashworth,1.2557,7.9422,9.1979
7348,Steven Clay,2.9354,0.1708,3.1062
7349,Steven Crowl,1.5315,6.289,7.8205
7350,Steven Izzo,-0.3624,-0.2339,-0.5963
7351,Steven Jamerson,3.7919,1.2365,5.0284
7352,Steven Kramer,3.0732,-0.1369,2.9363
7353,Steven Lazar,0.3804,-0.7665,-0.3861
7354,Steven Solano,-1.4272,-1.0337,-2.4609
7355,Steven Tipton,0.4018,1.1701,1.5719
7356,Steven Vasquez,2.509,1.705,4.2139
7357,Steven Verplancken,0.584,2.7486,3.3326
7358,Stevie Clark,0.832,-0.3614,0.4706
7359,Stevie Elam,-0.041,1.9586,1.9176
7360,Stevie Mitchell,5.0476,4.4633,9.5108
7361,Stone Hutchings,1.931,0.0485,1.9795
7362,Stoney Hadnot,1.9111,0.9578,2.8688
7363,Straton Rogers,-2.7868,0.281,-2.5057
7364,Stratos Papastavrou,1.4134,1.468,2.8814
7365,Styles Phipps,-1.3256,1.9736,0.6479
7366,Sultan Adewale,0.493,-2.9295,-2.4365
7367,Supreme Cook,-1.454,1.0723,-0.3817
7368,Sveinn Birgisson,-0.5681,-0.5984,-1.1665
7369,Sven Djopmo,-0.2448,-0.0614,-0.3063
7370,Sy Chatman,0.0735,-0.4314,-0.3578
7371,Sydney Curry,0.3006,-1.1556,-0.855
7372,Sydney Shipp,0.3509,0.1766,0.5275
7373,Symeon Efstathiou,0.2897,1.158,1.4478
7374,Symir Torrence,-1.2515,2.5094,1.2579
7375,Syrus Grisby,1.2324,-0.6536,0.5788
7376,Szymon Zapala,5.7778,1.0137,6.7915
7377,T'Johnn Brown,2.0035,-0.2662,1.7373
7378,TJ Bamba,6.3364,2.8091,9.1454
7379,TJ Berger,-1.0807,-1.1109,-2.1916
7380,TJ Bickerstaff,4.9995,3.3123,8.3118
7381,TJ Biel,2.403,-0.1949,2.2081
7382,TJ Burch,2.9595,1.1949,4.1543
7383,TJ Caldwell,-0.4502,0.4878,0.0376
7384,TJ Drain,-0.3662,1.0357,0.6696
7385,TJ Ford,0.5241,-1.6562,-1.1321
7386,TJ Gadsden,2.572,-1.6258,0.9462
7387,TJ Grant,0.7901,0.9236,1.7137
7388,TJ Holloway,0.6818,-0.4802,0.2016
7389,TJ Hurley,1.7749,3.518,5.2929
7390,TJ James,-0.3061,-1.4,-1.7061
7391,TJ Johnson,-1.3671,1.9992,0.6322
7392,TJ Kolbe,-0.2133,0.3641,0.1509
7393,TJ Long,0.7041,1.3997,2.1038
7394,TJ Moss,1.4029,-2.6321,-1.2292
7395,TJ Nadeau,-2.0783,0.5243,-1.554
7396,TJ NeSmith,-0.1355,3.2757,3.1402
7397,TJ Porter,-1.4538,0.6733,-0.7805
7398,TJ Power,1.8753,1.7172,3.5925
7399,TJ Prosise,0.3404,-0.2985,0.0419
7400,TJ Robinson,-1.1657,0.6216,-0.5441
7401,TJ Simpkins,1.4602,3.0733,4.5336
7402,TJ Small,0.1465,-0.6575,-0.511
7403,TJ Thomas,1.6015,1.615,3.2166
7404,TJ Wainwright,-0.6465,2.3528,1.7063
7405,TJ Weeks,1.0851,1.1533,2.2384
7406,TJ Williams,-0.2521,4.0291,3.777
7407,TK Simpkins,2.6023,1.5804,4.1827
