,player,DRAPM,ORAPM,Total_RAPM
6988,Ryan Dunn,5.8193,1.4886,7.3079
6989,Ryan Elvin,-0.8917,-0.5792,-1.4709
6990,Ryan Elzy,0.5312,0.1682,0.6993
6991,Ryan Erikson,-0.6514,-0.3009,-0.9524
6992,Ryan Forrest,-3.2192,0.9661,-2.253
6993,Ryan Hall,-3.2705,-0.2206,-3.4911
6994,Ryan Hite,-0.1113,0.2648,0.1535
6995,Ryan Hurst,-1.2008,-1.6714,-2.8723
6996,Ryan Isaacson,-0.3238,-0.2977,-0.6215
6997,Ryan Jackson,-0.2167,3.1844,2.9677
6998,Ryan Jolly,-0.8404,0.8684,0.0279
6999,Ryan Jones,-0.8409,-0.3162,-1.1571
7000,Ryan Kalambay,1.6879,1.7502,3.4382
7001,Ryan Kalkbrenner,4.8608,9.5735,14.4343
7002,Ryan Kiachian,0.2532,-2.5616,-2.3085
7003,Ryan Lafferty,0.4162,-1.2012,-0.785
7004,Ryan Langborg,1.5974,4.5123,6.1097
7005,Ryan Lopez,-0.9119,0.4425,-0.4695
7006,Ryan Mabrey,-5.074,-0.8067,-5.8806
7007,Ryan Mandes,0.0795,0.0391,0.1185
7008,Ryan Marcus,-0.8892,-0.689,-1.5782
7009,Ryan McPartlan,-0.3543,-0.08,-0.4343
7010,Ryan Mela,-0.6231,5.143,4.5199
7011,Ryan Moffatt,0.7385,2.9899,3.7284
7012,Ryan Mutombo,0.7613,-0.4337,0.3276
7013,Ryan Myers,-5.0547,3.3369,-1.7179
7014,Ryan Nembhard,1.5418,7.2837,8.8255
7015,Ryan Nutter,-1.7213,-2.6202,-4.3416
7016,Ryan Pettis,-1.0432,-1.5374,-2.5806
7017,Ryan Pettit,3.4035,-2.3022,1.1013
7018,Ryan Prather,-2.7261,5.8494,3.1233
7019,Ryan Rapp,-1.6491,2.4788,0.8297
7020,Ryan Richardson,-3.1187,-1.9069,-5.0256
7021,Ryan Sabol,-6.0815,5.7386,-0.3429
7022,Ryan Schmitt,0.636,-0.1032,0.5327
7023,Ryan Schwarz,-1.0362,-1.2196,-2.2558
7024,Ryan Skerry,-0.6405,-0.7947,-1.4352
7025,Ryan Sletten,0.3221,0.1814,0.5036
7026,Ryan Soulis,-0.0403,0.2797,0.2395
7027,Ryan Sullivan,0.5833,-1.2062,-0.623
7028,Ryan Sutliff,-0.1771,0.0508,-0.1262
7029,Ryan Tolliver,-0.9208,-1.523,-2.4438
7030,Ryan Van Eyck,0.3404,-0.5222,-0.1817
7031,Ryan Wade,-2.2936,0.7562,-1.5374
7032,Ryan Williams,-4.4879,1.2313,-3.2566
7033,Ryan Young,3.7678,2.1312,5.899
7034,Ryan Zan,-1.6354,-0.7274,-2.3628
7035,Ryder Cheesman,-0.3815,-0.3561,-0.7376
7036,Ryder Elisaldez,-2.3537,0.5659,-1.7878
7037,Ryder Frost,-1.5495,2.4263,0.8768
7038,Ryen Gresko,0.0765,-0.055,0.0215
7039,Ryen Perry,1.3702,-0.8084,0.5619
7040,Rylan Griffen,-1.9191,6.0842,4.1651
7041,Rylan Houck,-0.5882,2.6169,2.0287
7042,Rylan Jones,-0.6555,9.1517,8.4962
7043,Rylee Samons,-4.8525,0.2465,-4.6059
7044,Rytis Petraitis,-0.8218,7.7669,6.9451
7045,Saadiq Moore,-0.7708,-3.3745,-4.1454
7046,Saahil Thakkar,-0.0784,-0.5248,-0.6032
7047,Saba Gigiberia,-1.1153,1.0766,-0.0387
7048,Sabien Cain,-0.3228,-0.3706,-0.6934
7049,Sabry Philip,-1.6162,-3.6347,-5.2509
7050,Sadaidriene Hall,0.8261,1.1699,1.996
7051,Sader Servilus,1.3742,1.3503,2.7245
7052,Sadiku Ibine Ayo,1.3488,0.0123,1.3611
7053,Sadiq White,-0.6152,0.2131,-0.4021
7054,Sadraque NgaNga,-3.486,3.6205,0.1345
7055,Sage Tolentino,-0.8775,-1.436,-2.3135
7056,Sahvir Wheeler,-1.1057,5.3897,4.284
7057,Sai Witt,-1.8779,4.2789,2.401
7058,Saint Thomas,-0.5865,5.2904,4.704
7059,Saiyd Burnside,-2.8736,-0.2814,-3.155
7060,Salih Altuntas,-0.4335,0.3605,-0.073
7061,Salim London,1.1382,0.6437,1.7819
7062,Saliou Seye,-1.656,-3.0071,-4.6631
7063,Sam Akinrelere,-0.0357,0.0723,0.0365
7064,Sam Akot,0.1676,-0.0406,0.127
7065,Sam Alajiki,-0.119,0.7369,0.6179
7066,Sam Alamutu,-1.0844,2.5112,1.4267
7067,Sam Alexis,0.7659,2.8069,3.5727
7068,Sam Brown,-3.4316,5.8094,2.3777
7069,Sam Donnelly,-0.4404,0.4305,-0.0099
7070,Sam Duskin,0.1344,0.3727,0.507
7071,Sam Fagan,-1.4776,-1.3712,-2.8488
7072,Sam Godwin,-0.1403,2.1658,2.0255
7073,Sam Griffin,-4.3209,5.1185,0.7977
7074,Sam Hastreiter,0.9282,1.3393,2.2674
7075,Sam Hennessy,-0.6556,-0.0799,-0.7355
7076,Sam Hines,-0.4441,3.0453,2.6011
7077,Sam Hofman,0.2676,0.5085,0.7761
7078,Sam Hoiberg,5.5106,3.9798,9.4904
7079,Sam Imade,-0.6804,0.4516,-0.2288
7080,Sam King,0.2181,-0.5274,-0.3093
7081,Sam Klores,-1.2825,-1.7434,-3.026
7082,Sam Kodi,-2.534,-3.3998,-5.9338
7083,Sam Krist,0.077,2.3834,2.4604
7084,Sam Lecholat,-0.562,0.94,0.378
7085,Sam Lewis,-1.5344,5.5165,3.9821
7086,Sam Manu,-0.4385,-1.5749,-2.0134
7087,Sam Mervis,-2.5481,-1.1675,-3.7156
7088,Sam Murray,0.5996,-4.3123,-3.7127
7089,Sam Orme,2.2675,5.8679,8.1354
7090,Sam Perez,-0.5514,0.0271,-0.5243
7091,Sam Sherry,-1.9477,4.2541,2.3065
7092,Sam Silverstein,1.4477,2.7078,4.1555
7093,Sam Slutske,-0.3439,-0.2957,-0.6396
7094,Sam Springer,-4.8427,-1.8713,-6.714
7095,Sam Stockton,0.7416,-1.4268,-0.6853
7096,Sam Thomson,-0.4242,-2.2523,-2.6765
7097,Sam Towns,0.5762,0.831,1.4072
7098,Sam Vinson,0.257,1.813,2.0699
7099,Sam Walters,-0.6628,3.8398,3.177
7100,Sam Winter,0.0438,-0.0571,-0.0133
7101,Sam Wright,-4.4883,2.5795,-1.9087
7102,Samage Teel,-4.4945,6.531,2.0364
7103,Samba Diallo,-2.6067,-1.1152,-3.722
7104,Samet Yigitoglu,1.6944,2.9285,4.6229
7105,Sami Osmani,-0.6247,-0.796,-1.4207
7106,Sami Pissis,-4.3963,1.8519,-2.5444
7107,Samis Calderon,0.4136,-0.6926,-0.279
7108,Sammie Yeanay,-0.4409,-1.1389,-1.5799
7109,Sammy Howlin,0.6941,-2.4558,-1.7617
7110,Sammy Hunter,-0.6755,1.023,0.3476
7111,Samson Aletan,1.1818,2.5824,3.7642
7112,Samson Johnson,1.6306,5.5422,7.1728
7113,Samson Reilly,-3.2124,2.4945,-0.7179
7114,Samuel Ariyibi,-0.0788,-0.4194,-0.4983
7115,Samuel Cole,-0.162,0.1462,-0.0158
7116,Samuel Dada,-2.0564,4.5856,2.5292
7117,Samuel Gibbs,0.6191,-0.4855,0.1336
7118,Samuel Noland,-0.6108,-0.3686,-0.9794
7119,Samuel Nosakhare,-0.962,-0.1441,-1.106
7120,Samuel Obenjo,-0.4025,0.5009,0.0984
7121,Samuel Onu,0.5287,0.4238,0.9524
7122,Samuel Stewart,-0.5082,1.2105,0.7024
7123,Samuel Tabe,-1.2528,1.457,0.2042
7124,Samuel Yurasek,-0.0898,-0.038,-0.1278
7125,Samuell Williamson,1.2976,2.2721,3.5697
7126,Sananda Fru,2.6956,4.8353,7.531
7127,Santiago Trouet,-0.2738,2.8024,2.5285
7128,Santiago Vescovi,4.2562,1.536,5.7922
7129,Sasa Ciani,0.7734,0.6499,1.4233
7130,Sash Gavalyugov,-1.6597,4.6207,2.9611
7131,Savion Gallion,-2.2597,1.6272,-0.6325
7132,Savion Lewis,-2.74,-0.2028,-2.9428
7133,Savion Taylor,0.0289,0.0554,0.0842
7134,Savo Drezgic,0.0905,-0.4171,-0.3266
7135,Savon Wykle,0.101,0.2674,0.3684
7136,Sawyer Mayhugh,-0.0522,0.1594,0.1072
7137,Saxby Sunderland,-2.3754,0.9198,-1.4555
7138,Saxton Hoepker,-0.2698,-0.684,-0.9538
7139,Scooter Williams,-3.2454,3.2015,-0.0439
7140,Scottie Ebube,0.2555,2.3869,2.6424
7141,Scottie Hubbard,0.9199,0.8763,1.7962
7142,Scotty Middleton,-0.9029,3.8463,2.9434
7143,Scotty Washington,-1.1016,4.9243,3.8227
7144,Se'yphon Triplett,-1.5385,-2.6858,-4.2243
7145,Seal Diouf,-1.1003,-1.289,-2.3893
7146,Seamus McDermott,-0.2611,-0.4588,-0.7199
7147,Sean Bairstow,-0.2386,1.6911,1.4525
7148,Sean Blake,-2.7505,0.9691,-1.7814
7149,Sean Blakely Drummond,-0.1175,-0.0961,-0.2136
7150,Sean Conway,1.751,-0.1668,1.5842
7151,Sean Craig,-1.5929,7.0925,5.4997
7152,Sean Cusano,-2.0856,1.3821,-0.7036
7153,Sean Durugordon,-1.9794,4.8832,2.9039
7154,Sean East,-1.475,6.0615,4.5865
7155,Sean Elkinton,-1.0218,2.3891,1.3673
7156,Sean Hansen,2.8052,1.5699,4.3751
7157,Sean Houpt,-2.788,-0.2958,-3.0838
7158,Sean Jones,-0.1407,-1.6632,-1.804
7159,Sean Lang,-0.093,-2.7898,-2.8828
7160,Sean Logan,3.6875,-2.4651,1.2224
7161,Sean Moore,-1.6881,2.3328,0.6447
7162,Sean Newman,-2.532,6.6197,4.0877
7163,Sean Pedulla,2.0117,6.0136,8.0253
7164,Sean Pouedet,-0.4963,-1.3756,-1.8719
7165,Sean Smith,0.4831,4.7286,5.2118
7166,Sean Stewart,-0.1693,4.1614,3.992
7167,Sean Trumper,-0.6382,-0.3336,-0.9718
7168,Sean Van Dorn,0.4129,0.5345,0.9473
7169,Sebastian Akins,-3.3381,2.3182,-1.02
7170,Sebastian Cole,0.8253,-0.1325,0.6928
7171,Sebastian Forsling,0.4581,1.5206,1.9788
7172,Sebastian Hartmann,-0.31,3.7118,3.4018
7173,Sebastian Mack,0.6697,0.5285,1.1982
7174,Sebastian Mendoza,-0.0462,0.0571,0.0109
7175,Sebastian Perry,-0.7288,-0.5157,-1.2445
7176,Sebastian Rancik,-0.0033,2.906,2.9027
7177,Sebastian Robinson,-3.513,0.2372,-3.2758
7178,Sebastian Thomas,-1.2205,4.7754,3.5549
7179,Sebastian Tidor,-0.158,1.2468,1.0888
7180,Sebastian Whitfield,-1.6618,-2.5044,-4.1662
7181,Sebastian Williams-Adams,0.1607,3.4883,3.649
7182,Sebastien Lamaute,0.4423,1.0704,1.5127
7183,Seck Zongo,-1.0114,-2.6538,-3.6653
7184,Seifeldin Hendawy,-1.2613,0.0465,-1.2147
7185,Sekou Gassama,-0.9922,-3.3273,-4.3195
7186,Sekou Kalle,-0.0056,-3.7974,-3.803
7187,Sekou Konneh,-2.1415,1.5066,-0.6349
7188,Selton Miguel,0.4673,4.4301,4.8973
7189,Semetri (TT) Carr,0.0722,2.6959,2.7681
7190,Sencire Harris,4.2695,0.235,4.5045
7191,Seneca Willoughby,-0.8406,0.2519,-0.5887
7192,Sergej Macura,0.7065,2.2587,2.9652
7193,Seryee Lewis,-2.3895,-3.0333,-5.4229
7194,Seth Amunrud,-2.0907,3.2138,1.1232
7195,Seth Hubbard,-6.1166,4.219,-1.8976
7196,Seth Joba,-1.7234,-0.9806,-2.704
7197,Seth Jones,1.1393,-1.1325,0.0068
7198,Seth Kruse,0.1692,0.5227,0.6918
7199,Seth Pinkney,0.5257,-0.5035,0.0222
7200,Seth Towns,-1.0515,3.2385,2.187
7201,Seth Trimble,-1.0279,5.5868,4.5589
7202,Seth Wilson,-0.5842,1.1079,0.5237
7203,Seydou Traore,0.1451,2.1037,2.2488
7204,Seyi Reiley,2.1664,1.1649,3.3313
7205,Shaan Burke,0.0094,0.0714,0.0807
7206,Shadrak Lasu,0.0527,-2.0985,-2.0458
7207,Shaedon Simpson,-2.8988,0.8465,-2.0523
7208,Shahada Wells,2.7923,8.4473,11.2397
7209,Shahar Lazar,-2.8402,0.871,-1.9693
7210,Shaheed Solebo,-1.2263,-0.8453,-2.0716
7211,Shahid Muhammad,-0.4635,-1.2449,-1.7083
7212,Shainen Carter,-0.6424,-4.442,-5.0844
7213,Shakeel Moore,2.0024,3.1172,5.1196
7214,Shakir Odunewu,-0.9137,1.1018,0.1882
7215,Shaman Alston,-2.3215,-3.9002,-6.2217
7216,Shamar Wright,-2.3744,1.3259,-1.0485
7217,Shamarrie Hugie,-3.3662,-0.109,-3.4752
7218,Shamir Bogues,4.4222,2.1769,6.5991
7219,Shammah Scott,-2.8297,5.3781,2.5484
7220,Shane Anthony,-0.2097,-0.2896,-0.4993
7221,Shane Blakeney,-1.9788,4.5896,2.6107
7222,Shane Dezonie,-0.4368,2.31,1.8732
7223,Shane Feden,-0.6004,-0.5357,-1.1361
7224,Shane Nowell,0.2353,-0.6029,-0.3676
7225,Shane O'Dell,-0.642,-0.5459,-1.188
7226,Shane Thomas,-0.3175,-1.1774,-1.4949
7227,Shannon Grant,-2.6261,0.548,-2.0781
7228,Shanon Simango,0.234,1.6337,1.8677
7229,Shaqir O'Neal,-2.8059,-1.2304,-4.0363
7230,Shaquil Bender,-3.2715,2.2877,-0.9838
7231,Sharod Barnes,-2.5612,-2.5698,-5.131
7232,Sharron Young,0.1756,5.3363,5.5119
7233,Shaumba Ngoyi,-2.7685,-1.9351,-4.7036
7234,Shaun Wysocki,-4.7641,1.2741,-3.49
7235,Shawn Fulcher,-5.1663,-3.0081,-8.1744
7236,Shawn Jones,-1.4002,1.1786,-0.2216
7237,Shawn Mitchell,0.0644,-0.1194,-0.055
7238,Shawn Nelson,-2.7479,-2.1427,-4.8905
7239,Shawn Phillips,-0.6215,-0.8511,-1.4727
7240,Shawn Simmons,-2.8693,0.4206,-2.4487
7241,Shawn Walker,-3.0068,-1.3491,-4.3559
7242,Shay Davis,-0.7793,-1.2331,-2.0124
7243,Shay Johnson,-1.8176,1.3075,-0.5101
7244,Sheldon Edwards,0.7724,6.5643,7.3367
7245,Sheldon Williams,-0.8352,3.0536,2.2184
7246,Shelton Henderson,0.1057,4.1882,4.2939
7247,Shelton Williams-Dryden,-6.6424,7.2565,0.6141
7248,Shemani Fuller,-2.8553,-1.1003,-3.9556
7249,Shemar Rathan-Mayes,-3.5821,-0.4327,-4.0148
7250,Shemar Wilson,0.3247,3.4663,3.791
7251,Shemarri Allen,5.0859,0.7438,5.8297
7252,Shereef Mitchell,0.086,3.0598,3.1458
7253,Sheridan Sharp,-1.8032,-3.1473,-4.9505
7254,Sherif Gross-Bullock,-0.8082,0.3612,-0.447
7255,Sherman Brashear,-3.8457,-0.0169,-3.8627
7256,Sherman Weatherspoon,-2.1108,-0.8875,-2.9983
7257,Shey Eberwein,-3.52,0.944,-2.576
7258,Shilo Jackson,-1.4175,1.9072,0.4897
7259,Shiloh Robinson,1.2268,2.4272,3.654
7260,Shon Abaev,0.1367,-0.8338,-0.6971
7261,Shon Robinson,-2.034,2.3472,0.3132
7262,Shon Tupuola,-2.4256,0.9485,-1.4771
7263,Shy Odom,-1.0602,-0.9697,-2.0299
7264,Shykeim Phillips,1.5326,5.5587,7.0913
7265,Sidi Gueye,-0.1261,1.0725,0.9464
7266,Siem Uijtendaal,-1.2444,0.6232,-0.6212
7267,Silas Bennion,-1.3041,-1.5915,-2.8956
7268,Silas Demary,0.9892,6.5319,7.521
7269,Silas Sunday,0.4552,2.8265,3.2817
7270,Simas Lukosius,1.5466,6.258,7.8046
7271,Simeon Cottle,-3.0758,6.6051,3.5294
7272,Simeon German,-2.1852,-4.8322,-7.0173
7273,Simeon Murchison,-0.8406,-0.4713,-1.312
7274,Simeon Wilcher,1.1751,1.4365,2.6116
7275,Simeon Womack,-0.5654,-0.3633,-0.9287
7276,Simm Saadi,-1.6714,-0.2034,-1.8748
7277,Simon Hildebrandt,-1.5366,1.9085,0.3719
7278,Simon Majok,0.4742,1.0935,1.5677
7279,Simon Tilahun,-0.028,-0.1038,-0.1318
7280,Simon Walker,-1.5246,1.3577,-0.1669
7281,Simon Wheeler,-0.7073,-1.5696,-2.2769
7282,Sin'Cere Jones,0.036,-1.2557,-1.2197
7283,Sin'Cere McMahon,-2.7508,1.5802,-1.1707
7284,Sincere Clemons,-0.4881,-0.2928,-0.7809
7285,Sincere Malone,-0.6489,2.7914,2.1425
7286,Sincere Parker,-0.5533,5.9249,5.3716
7287,Sion James,1.7634,8.315,10.0784
7288,Sione Lose,0.1522,-3.7698,-3.6176
7289,Sir Issac Herron,-0.8011,-1.7038,-2.5049
7290,Sir Mohammed,-3.5564,0.7329,-2.8235
7291,Sivert Wærstad Nordheim,-0.5411,0.4324,-0.1087
7292,Skylar Wicks,-4.3406,2.8519,-1.4888
7293,Skyy Clark,2.5606,6.1687,8.7293
7294,Snookey Wigington,-0.0261,-0.2704,-0.2965
7295,Sola Adebisi,-1.2497,2.4835,1.2338
7296,Solo Ball,-2.0938,4.5393,2.4455
7297,Solomon Callaghan,-4.8979,1.5523,-3.3457
7298,Solomon Ominu,-0.4134,0.1718,-0.2416
7299,Solomon Oraegbu,-0.1893,0.4826,0.2933
7300,Solomon Ray,0.8081,-0.6052,0.2028
7301,Solomon Washington,2.8833,5.8484,8.7317
7302,Somto Cyril,1.3154,6.7848,8.1002
7303,Sonny Wilson,-5.2975,5.3374,0.0399
7304,Souleymane Doumbia,-0.0864,-1.5961,-1.6825
7305,Spence Wewe,-1.195,0.6382,-0.5568
7306,Spencer Ahrens,-1.5837,2.328,0.7442
7307,Spencer Bain,-0.315,-0.5308,-0.8458
7308,Spencer Elliott,-2.0475,0.6556,-1.3919
7309,Spencer Hubbard,0.8022,-0.4236,0.3785
7310,Spencer Hutchison,-0.8641,-0.8894,-1.7536
7311,Spencer Johnson,1.4236,5.2475,6.6712
7312,Spencer Jones,1.3978,4.0955,5.4933
7313,Spencer Joyner,-3.0957,-2.7067,-5.8024
7314,Spencer Legg,-1.112,-0.0874,-1.1994
7315,Spencer Mahoney,-1.2181,-1.3948,-2.6129
7316,Stanley Borden,0.9879,-0.7631,0.2249
7317,Stark Jones,0.1776,-0.2794,-0.1018
7318,Stas Sivka,-0.1936,2.9199,2.7263
7319,Steele Venters,1.0587,3.13,4.1887
7320,Stef van Bussel,-0.9374,-0.2399,-1.1773
7321,Stefan Cicic,-2.0259,-1.8956,-3.9214
7322,Stefan Gogic,-0.2056,-0.0077,-0.2133
7323,Stefan Jimenez-Vojnic,-0.7089,-1.1537,-1.8626
7324,Stefan Todorovic,-3.0213,5.7287,2.7074
7325,Stefan Vaaks,-4.3153,6.783,2.4677
7326,Stefano Alesso,-1.9968,-3.9833,-5.9801
7327,Stefano Faloppa,-3.0906,-1.6835,-4.7741
7328,Stefanos Spartalis,-2.6124,-1.9172,-4.5296
7329,Stephan Snagg,-2.8958,0.5682,-2.3276
7330,Stephan Swenson,-0.3713,5.7598,5.3884
7331,Stephaun Walker,-3.4133,1.1006,-2.3127
7332,Stephen Clark,0.8991,0.4609,1.36
7333,Stephen Giwa,-0.458,-1.1159,-1.5739
7334,Stephen Okoro,-1.0323,-2.4805,-3.5129
7335,Stephen Olowoniyi,-1.4953,-0.2091,-1.7044
7336,Stephen Osei,-0.1461,-0.4755,-0.6215
7337,Stephen Williams,-1.8122,3.1737,1.3615
7338,Stephon Castle,3.9075,3.44,7.3474
7339,Stephon Marbury,0.3087,-0.3072,0.0016
7340,Stephon Payne,-1.3418,5.4355,4.0937
7341,Stephon Roberts,2.2984,-3.1252,-0.8268
7342,Stephon Smith,-0.1325,0.1013,-0.0312
7343,Sterling Gaston-Chapman,0.3888,0.7364,1.1253
7344,Sterling Knox,-0.4773,-0.6246,-1.1019
7345,Sterling Young,-3.8048,5.1543,1.3495
7346,Steve Settle,0.7433,5.0583,5.8016
7347,Steven Ashworth,-1.0298,8.0565,7.0268
7348,Steven Clay,-0.2648,0.7725,0.5077
7349,Steven Crowl,0.0799,8.4219,8.5018
7350,Steven Izzo,-0.4245,-0.3841,-0.8086
7351,Steven Jamerson,-0.0241,3.1856,3.1615
7352,Steven Kramer,0.224,-2.0823,-1.8583
7353,Steven Lazar,-0.1509,-0.7479,-0.8988
7354,Steven Solano,-1.2965,-0.9855,-2.282
7355,Steven Tipton,-1.7903,-0.1805,-1.9708
7356,Steven Vasquez,1.4895,0.6258,2.1153
7357,Steven Verplancken,-2.4609,2.6863,0.2254
7358,Stevie Clark,-0.4178,-0.8783,-1.2962
7359,Stevie Elam,-2.373,3.1551,0.7821
7360,Stevie Mitchell,4.0849,5.4422,9.5271
7361,Stone Hutchings,0.1816,0.7826,0.9643
7362,Stoney Hadnot,-0.036,0.6001,0.5641
7363,Straton Rogers,-3.0862,1.3137,-1.7725
7364,Stratos Papastavrou,0.3966,1.4473,1.8439
7365,Styles Phipps,-2.9051,3.9183,1.0132
7366,Sultan Adewale,-2.0003,-2.0687,-4.069
7367,Supreme Cook,-3.0916,2.8822,-0.2094
7368,Sveinn Birgisson,-2.3639,-1.4536,-3.8174
7369,Sven Djopmo,-0.3947,0.1543,-0.2404
7370,Sy Chatman,-1.9403,1.5925,-0.3478
7371,Sydney Curry,-0.4727,-0.0425,-0.5152
7372,Sydney Shipp,0.07,0.0248,0.0948
7373,Symeon Efstathiou,-0.0734,0.5555,0.4821
7374,Symir Torrence,-2.9734,2.4633,-0.5101
7375,Syrus Grisby,0.451,-1.2715,-0.8205
7376,Szymon Zapala,3.2788,3.0644,6.3432
7377,T'Johnn Brown,1.1532,-2.1658,-1.0125
7378,TJ Bamba,4.8157,4.0225,8.8383
7379,TJ Berger,-1.9122,-2.7738,-4.6859
7380,TJ Bickerstaff,2.1949,5.66,7.8549
7381,TJ Biel,-1.2218,1.6943,0.4725
7382,TJ Burch,1.0589,2.9191,3.978
7383,TJ Caldwell,-3.39,1.8607,-1.5293
7384,TJ Drain,-0.2802,1.1298,0.8496
7385,TJ Ford,-2.7919,-4.2297,-7.0216
7386,TJ Gadsden,0.1769,-2.2054,-2.0285
7387,TJ Grant,-0.8809,0.5177,-0.3633
7388,TJ Holloway,-1.1901,-0.09,-1.2801
7389,TJ Hurley,-2.562,6.0675,3.5055
7390,TJ James,-1.0192,-0.1323,-1.1515
7391,TJ Johnson,-4.5331,6.0098,1.4767
7392,TJ Kolbe,-0.32,-0.0374,-0.3573
7393,TJ Long,-2.1077,3.5469,1.4392
7394,TJ Moss,0.5099,-2.8479,-2.338
7395,TJ Nadeau,-4.6412,3.141,-1.5001
7396,TJ NeSmith,-2.2018,3.7012,1.4993
7397,TJ Porter,-1.0979,0.654,-0.4438
7398,TJ Power,-1.111,4.5268,3.4158
7399,TJ Prosise,-0.0564,-0.0565,-0.1129
7400,TJ Robinson,-3.6738,1.0564,-2.6174
7401,TJ Simpkins,0.7214,4.3058,5.0272
7402,TJ Small,-2.3485,-1.1802,-3.5287
7403,TJ Thomas,-0.5408,1.9123,1.3714
7404,TJ Wainwright,-3.6698,4.7813,1.1116
7405,TJ Weeks,-1.8253,3.8272,2.0019
7406,TJ Williams,-0.5346,3.9411,3.4065
7407,TK Simpkins,-0.4201,3.8569,3.4369
7408,TO Barrett,-1.9565,2.8801,0.9236
7409,Ta'Zir Smith,-2.3985,0.5495,-1.849
7410,Ta'lon Cooper,-0.5339,5.2822,4.7482
7411,Tadarius Jacobs,-0.9271,-0.7266,-1.6537
7412,Tae Davis,-2.1168,6.498,4.3812
7413,Tae Dozier,-1.5711,4.0965,2.5254
7414,Tae Hardy,-0.1549,1.3252,1.1703
7415,Tae Simmons,0.5158,3.5625,4.0783
7416,Tae Williams,-3.4003,1.2286,-2.1717
7417,Taelon Peter,0.7124,8.8967,9.6091
7418,Taeshaud Jackson,-2.4118,0.5721,-1.8396
7419,Tafara Gapare,1.786,-0.6965,1.0895
7420,Tahaad Pettiford,-0.0369,8.7306,8.6937
7421,Tahj Staveskie,-1.2079,2.4633,1.2554
7422,Tahlan Pettway,-0.1854,3.9722,3.7868
7423,Tahlik Chavez,1.3579,4.7784,6.1363
7424,Tahron Allen,-3.6888,-0.3963,-4.0851
7425,Tai Hamilton,2.9706,-2.7221,0.2485
7426,Tai Strickland,-1.3309,-0.5964,-1.9273
7427,Tai Turnage,-0.4073,1.5565,1.1492
7428,Tai Walters-Whitaker,-0.2703,-1.0401,-1.3105
7429,Tai'Reon Joseph,-2.5315,2.822,0.2905
7430,Taine Murray,-0.4389,1.5158,1.0768
7431,Tainui Taiaroa,0.1625,1.5105,1.673
7432,Taison Chatman,-0.2534,1.7968,1.5434
7433,Taj Anderson,-0.291,-0.2501,-0.5411
7434,Taj Au-Duke,-0.4386,-3.6589,-4.0976
7435,Taj Bryant,-1.7387,-2.0618,-3.8005
7436,Taj DeGourville,0.3357,2.0053,2.341
7437,Taj Glover,-1.3859,2.9088,1.5228
7438,Taj Manning,1.3275,1.2122,2.5397
7439,Taj Thweatt,-3.2696,-2.2749,-5.5445
7440,Taj Walters,-2.0359,0.7797,-1.2562
7441,Tajae Jones,-0.8807,-1.5375,-2.4182
7442,Tajavis Miller,-2.0247,1.8796,-0.1451
7443,Taje' Kelly,-4.2245,1.0397,-3.1848
7444,Tajuan Simpkins,2.3051,1.9179,4.223
7445,Takai Hardy,-2.3782,-0.4979,-2.8761
7446,Takai Simpkins,-2.2784,3.7946,1.5162
7447,Taku Youngblood,-0.8203,-1.4038,-2.2241
7448,Talan Taylor,-0.0754,0.0004,-0.075
7449,Talin Lewis,-0.8079,0.6521,-0.1558
7450,Tallis Toure,0.2412,-1.3135,-1.0723
7451,Tama Isaac,0.7033,-0.9805,-0.2772
7452,Tamar Bates,-0.7046,7.2222,6.5175
7453,Tamario Adley,-2.2407,5.3446,3.1039
7454,Tamarion Hoover,-4.2036,-0.298,-4.5016
7455,Tamaury Releford,0.537,1.8977,2.4347
7456,Tamin Lipsey,3.941,6.557,10.498
7457,Tamorrian Grigsby,-0.6161,-0.6397,-1.2558
7458,Tan Yildizoglu,-6.1785,0.0697,-6.1088
7459,Tana Kopa,-5.6619,3.7974,-1.8645
7460,Tanahj Pettway,-5.4161,2.3949,-3.0212
7461,Tank Byard,-4.4842,2.3329,-2.1513
7462,Tanner Braketa,-1.1469,1.2518,0.1049
7463,Tanner Christensen,0.1499,4.464,4.6138
7464,Tanner Cuff,0.4963,2.4528,2.949
7465,Tanner Davis,-1.0998,1.2489,0.1491
7466,Tanner Hayhurst,-2.0553,5.5208,3.4656
7467,Tanner Holden,-0.4277,5.0661,4.6384
7468,Tanner O'Grady,0.1119,0.4363,0.5482
7469,Tanner Ostop,-0.1317,-0.2064,-0.3382
7470,Tanner Te Slaa,-0.8415,-1.0643,-1.9058
7471,Tanner Thomas,-1.6659,1.0133,-0.6526
7472,Tanner Toolson,-1.0248,4.4402,3.4155
7473,Tarence Guinyard,-3.044,8.7693,5.7252
7474,Tarik Watson,-1.4132,-3.052,-4.4653
7475,Tariq Balogun,-1.3983,-0.1652,-1.5635
7476,Tariq Francis,-3.1496,6.4307,3.2812
7477,Tariq Ingraham,-2.9268,1.4594,-1.4674
7478,Tarique Foster,-3.2991,-0.776,-4.0751
7479,Tarris Reed,2.2358,5.37,7.6058
7480,Taryn Todd,0.8875,3.076,3.9635
7481,Tasman Goodrick,0.4306,0.7037,1.1342
7482,Tasos Cook,-2.4016,1.5,-0.9017
7483,Tasos Kamateros,-0.4903,2.1962,1.7059
7484,Tate Darner,-3.4458,4.8957,1.45
